,Date,Text,User,Followers,Friends,sentiment
30,2015-12-01 21:23:13+00:00,"RT @CNBCnow: BREAKING: Zuckerberg &amp; wife announce plan to donate 99% of their $FB shares to ""advancing human potential and promoting equali…",bklynbrwlr,534,502,BEARISH
31,2015-12-01 21:25:19+00:00,Zuckberg announces birth of his daughter and says he will donate 99% of his $FB shares to charity. https://t.co/EQus0W1sWY,bosocial,634,142,NEUTRAL
32,2015-12-01 21:25:21+00:00,jennablan NorthmanTrader Even Zuck thinks $FB shares are grossly overvalued. https://t.co/EQus0W1sWY,bosocial,634,142,BEARISH
33,2015-12-01 21:25:30+00:00,"RT @sarahfrier: Zuckerberg giving 99% of his $FB shares away during his lifetime to philanthropic causes, now that he has a daughter https:…",internetryan,276,186,BEARISH
34,2015-12-01 21:26:38+00:00,RT @chintu30: Mark Zuckerberg will be donating 99% of his $FB stock currently worth $45B over his lifetime. Very inspiring... Congrats Mark…,g28_a,4116,573,BULLISH
35,2015-12-01 21:27:05+00:00,RT @BioStocks: $FB Zuckerberg says he will donate 99% of his shares to charity during his lifetime.,Stephen_Mucelli,658,1391,NEUTRAL
36,2015-12-01 21:29:54+00:00,"RT @CNBCnow: BREAKING: Zuckerberg &amp; wife announce plan to donate 99% of their $FB shares to ""advancing human potential and promoting equali…",PrototypeWright,659,446,BEARISH
37,2015-12-01 21:30:06+00:00,Congratulations to @finkd and Priscilla Chan! FYI: https://t.co/7Sy13RHw6a $FB $TWTR,FakeAnthonyNoto,264,484,BULLISH
38,2015-12-01 21:30:08+00:00,"RT @CNBCnow: BREAKING: Zuckerberg &amp; wife announce plan to donate 99% of their $FB shares to ""advancing human potential and promoting equali…",sIayden,1125,218,BEARISH
39,2015-12-01 21:30:34+00:00,"RT @CNBCnow: BREAKING: Zuckerberg &amp; wife announce plan to donate 99% of their $FB shares to ""advancing human potential and promoting equali…",AlainPerrogon,619,2105,BEARISH
40,2015-12-01 18:50:07+00:00,"$QLD Stock Message Board Updated Tuesday, December 1, 2015 1:07:23 PM $QLD $HYG $FB $MO https://t.co/8oRbe4i2UV",PolgarStocks,981,451,NEUTRAL
41,2015-12-01 16:02:46+00:00,RT @theflynews: Barclays sees three of four FANG stocks continuing outperformance $AMZN $NFLX $GOOG $GOOGL $FB: Full Story https://t.co/Xpp…,stockassassin74,805,1091,BULLISH
42,2015-12-01 21:53:39+00:00,"MO Morgan Stanley Ask
https://t.co/Ox0EhshiL1

$MO $GBSN $FB $FNV #MO #stock #stock https://t.co/EQus0W1sWY",bosocial,634,142,NEUTRAL
43,2015-12-01 21:54:03+00:00,"RT @CNBCnow: BREAKING: Zuckerberg &amp; wife announce plan to donate 99% of their $FB shares to ""advancing human potential and promoting equali…",princessandpapi,26,156,BEARISH
44,2015-12-01 20:19:15+00:00,#Whatsapp Bothered By Messenger Rival Telegram - https://t.co/5jKG4PCc6L - $FB https://t.co/u39lgd33vi,Bidnessetc,13939,2912,BEARISH
45,2015-12-01 21:31:13+00:00,RT @TheStreetTech: That's a $45 billion donation ! $FB https://t.co/kX8DN8W3oV,FinzCraphole,1385,1780,BULLISH
46,2015-12-01 21:37:13+00:00,"$FB:

Zuckerbergs to donate 99% of shares to new charity:

https://t.co/L4AHiBtN06",NewsToDesk,543,0,BEARISH
47,2015-12-01 21:39:26+00:00,RT @MarketWatch: Mark Zuckerberg &amp; Priscilla Chan say they plan to donate 99% of their $FB shares to charity https://t.co/MCFsqY8Sff https:…,scottseibold,916,420,BULLISH
48,2015-12-01 21:40:30+00:00,"RT @vindugoel: Mark Zuckerberg of Facebook and wife Priscilla will give away 99 percent of fortune, or $45 billion, to charity. $FB",SpangledPoncho,84,116,NEUTRAL
49,2015-12-01 21:40:40+00:00,"$FB News: ""Zuckerberg plans to donate 99% of Facebook stake over lifetime $FB"" https://t.co/UnH1nYcWPi  Analyze: … https://t.co/EQus0W1sWY",bosocial,634,142,NEUTRAL
50,2014-08-03 01:52:58+00:00,#Stock Watchlist. Dont be left behind $UPL $CXO $C $FB #StockMarket http://t.co/QEJg0sUz1K,fycewekykym,10,17,NEUTRAL
51,2014-08-02 23:51:39+00:00,$STLD Best research on #stocks such s $FB $CVX $TRLA #wealthmanagement http://t.co/kkqDAXbPl3,JanellBarnabas,4,0,NEUTRAL
52,2014-08-02 22:38:05+00:00,Get more info on $OMC $ACN $ATK $FB View now http://t.co/QF36WXmrou,elmer_tressie,4,0,NEUTRAL
53,2014-08-02 21:51:14+00:00,$PII #Stock Market Reports on stocks like $FISV $CME  $FB #financial http://t.co/5ZLQ2Eavzn,9bKaryn,17,17,NEUTRAL
54,2014-08-03 06:48:16+00:00,$OSK Awesome #Stock #Research $BLL $UAL $FB #wallstreet http://t.co/jpg5joTzEK,LloydFarrah,3,0,BULLISH
55,2014-08-03 01:38:46+00:00,$FLO Small-cap stocks making 52-wk highs $BLL $SWY $FB #NASDAQ http://t.co/NvJnSHU3rf,FullHouston,20,16,BULLISH
56,2014-08-03 00:42:07+00:00,$AZO Best research on #stocks such s $DWA $GNC $FB #investing http://t.co/mUIVKA5fDt,G72Tara,6,5,NEUTRAL
57,2014-08-03 02:06:16+00:00,RT @LisainBuffalo: NYT: How Facebook Sold You Krill Oil. $FB $NEPT  http://t.co/pGMur1WWGS,t_rupp,173,530,BEARISH
58,2014-08-03 07:55:24+00:00,Looking for the next $YUM $AMGN $EAT  $FB Goto http://t.co/3z5YoFrsVK,LilianaStahl,6,0,BULLISH
59,2014-08-03 08:06:08+00:00,Whats going on with $FCX $PANW $MTB $FB #Research http://t.co/KI7VlpZAIv,JoeUnsuitable,10,7,NEUTRAL
60,2014-08-03 10:27:53+00:00,$JOE Do you think you should hold $GRPN $DHI $FB #NASDAQ http://t.co/w1hrd1H75b,ImogeneN8,3,0,NEUTRAL
61,2014-08-02 22:06:13+00:00,$ANAT Get research on $CBS $BR $FB Worth a look http://t.co/lTW9VKAmfE,rodney_ricardo,11,10,NEUTRAL
62,2014-10-16 18:53:17+00:00,"RT $QQQ Algos BROKE 91.70 LEVEL, P/T 90.00 $MSFT $PCLN $GOOG $FB $TWTR $TSLA $AMZN $GPRO $AAPL $NFLX #HFT",TradingGuru,482,337,BEARISH
63,2014-10-16 15:38:43+00:00,$VXX target hit this morning - double bottom formation still valid watchlist: $AAPL $TWTR $TSLA $MU $FB $TSLA $GPRO http://t.co/P5sZEyC5Qu,DayTradersGroup,80419,121,BULLISH
64,2014-10-16 11:21:51+00:00,"RT @AWastler: Top stock lookups on http://t.co/dw39TKnsmw ysty: $AAPL, $NFLX, $BAC, $FB, $SPY, $BABA, $INTC, $C, $GE, $TSLA, $VIX, $TWTR, $…",TheDomino,18802,981,BULLISH
65,2014-10-16 12:18:19+00:00,"Time Warner CEO's Plan Forward. $TWX, $FB. http://t.co/iU1MA2nnh1 http://t.co/HHXf2hs6Nd",Consestimate,1908,2001,NEUTRAL
66,2014-10-16 19:19:56+00:00,RT @timothysykes: My Biggest Achievement By Far http://t.co/tKz3UsTIpS love it $FB $TWTR $LNKD $STUDY,ProTraderTax,293,675,BULLISH
67,2014-10-16 13:50:49+00:00,@ELGINDOTCOM its almost at the bottom brother -- s&amp;p 1800 is the reverse -- buy $FB $TWTR $CELG $INVN -- shit gonna pop,fazoinnorcal,1126,389,BULLISH
68,2014-10-15 22:12:21+00:00,$FB at 72 was a great buy in AH...but couldnt buy bc waiting for an allocation in an IPO so I need my cash available...whoops!!,IanNelson9,186,149,BULLISH
69,2014-10-16 11:54:20+00:00,"http://t.co/0Qt8BqOg1h to go head to head with Apple in smart watch battle. $AAPL, $FB, $INTC. http://t.co/GyfzMqWb52 http://t.co/fVrAU64adD",Consestimate,1908,2001,NEUTRAL
70,2014-10-16 20:11:46+00:00,"RT @barronstechblog: Google Falls 4%: Q3 Revenue, EPS Miss - Tech Trader Daily - Barron's $GOOGL $FB $TWTR http://t.co/OjR61H4gPc",MarkMcCabe95,255,310,BEARISH
71,2014-04-04 13:35:06+00:00,Sophisticated investor RT @alexdgn: Breaking Rumour: Zuckerburg is going to buy Cuban Twitter. $FB,Ronnie_Baker,496,407,BULLISH
72,2014-04-04 19:53:08+00:00,"$FB - last: $56.99, p/e 97.36 @  3:38pm EST 4/4/2014  http://t.co/ha8Noe8jzG",FB_Fundmntls,2,2,NEUTRAL
73,2014-04-03 22:57:31+00:00,5 Stocks you should be watching $CIM $CLI $NFX $FB #NSE http://t.co/AraE0jRZ6B,empalementdg,7,19,BULLISH
74,2014-04-03 23:11:20+00:00,Would you like great research on stocks $MWV $THRX $CAB $FB Goto http://t.co/oRdLApFd2z,citrangexej,5,4,NEUTRAL
75,2014-04-04 18:58:18+00:00,This feels like a vomit fest being induced by momo names. Leveraged players can't take it anymore. Necessary evil. $FB $YELP,AMeshkati,2067,55,BEARISH
76,2014-04-04 12:28:31+00:00,"@Rubeldan spent on social in US on mobile:

Instagram: 98% 
Pinterest: 92%
$TWTR: 86%
$FB: 68% 
Tumblr: 46%
$LNKD: 26%

(via @comScore)",EliLanger,14084,987,NEUTRAL
77,2014-04-04 12:40:50+00:00,Are you putting your money in $KBR $BOH $KAR $FB Visit http://t.co/wdmMKpAwY7,peroxidaseorf,6,14,NEUTRAL
78,2014-04-04 12:46:44+00:00,“@daddyweedbucks: Full disclosure: I might not be buying $TWD today. I tend to like to let the IPOs settle in a bit.” &lt;~Agreed. ex: $FB IPO,tscolina,97,79,BEARISH
79,2014-04-04 12:50:02+00:00,#Stock Watchlist you should be looking at $STZ $C $PWR $FB #investing http://t.co/1Ufx2NMuDY,driftfishw,1,1,NEUTRAL
80,2014-04-04 17:28:14+00:00,$FB Brutal selling in tech stocks http://t.co/aXaUSfIaui,PlaceTrader,33,0,BEARISH
81,2014-04-04 21:18:36+00:00,Couple of Stocks you should Watch $SRE $NEU $KAR $FB I suggest http://t.co/HOzawO9y2m,redeleteon,7,18,BULLISH
82,2014-04-04 15:10:39+00:00,and no... You won't be safe hiding in $GOOG or $FB either,A_F,2672,965,BEARISH
83,2014-04-04 19:26:14+00:00,Find out  the latest on $PNRA $AA $SCHW $FB Visit http://t.co/kOMfUfjn9u,LutherCampdsr,0,0,NEUTRAL
84,2014-04-04 20:14:30+00:00,RT @Bidnessetc: $FB is a market leader with 73% of its 2013 monthly user base comprising mobile users  http://t.co/R9ILmlujBm,VercahiRick,28,72,BULLISH
85,2014-04-04 15:59:28+00:00,Avoid mistakes like $CNCA $MSM $NLY $FB #wealthmanagement http://t.co/KpAaUKBDb7,sciaenidfo,0,0,NEUTRAL
86,2014-04-04 09:02:49+00:00,Bad #Invesments like got you down $CCL $IEX $AOS $FB #Stock http://t.co/Jj1967TZDN,WolfgangAlexan3,0,0,BEARISH
87,2014-04-04 01:00:35+00:00,$FB - [video] Money flow: New tech to old tech -&gt; http://t.co/F0gHEBE2Fs #stock #stocks #stockaction,stock_newsnet24,1592,9,NEUTRAL
88,2014-04-04 16:13:48+00:00,SPY 188 puts from .38 entry now at .90 -chat $SPY $AAPL $FB $GS $TSLA $YHOO,SwatJournal,334,328,BEARISH
89,2014-04-04 16:14:35+00:00,"RT @dberman_ROB: Internet stocks getting pummelled. $FB down 4.7%, $AMZN down 4.9%, $GOOG down 3.9%.",globebusiness,49550,1235,BEARISH
90,2014-04-04 20:00:52+00:00,#Stocks you might want to buy $ATI $COF $LNT $FB #NSE http://t.co/mv2XurbnGI,DimitriFletcher,2,0,BULLISH
91,2014-01-19 18:29:16+00:00,RT @businessinsider: Blogger: Here's The Real 'Problem' With Facebook Most People Don't Understand $FB by @paulszoldra http://t.co/ReDS2BMr…,rajansoni,19563,197,NEUTRAL
92,2014-01-19 19:49:42+00:00,RT @SeekingAlpha: Facebook's Video Views Soar: Is It Relevant? http://t.co/Ek8xfLOp5n $AOL $GOOG $TWTR $FB,GlobalNewsDepot,768,2001,BULLISH
93,2014-01-19 19:50:07+00:00,"RT @oditorium: the number of $FB users in the 55+ age demographic exploded, seeing 80.4% growth from 2011 to 2013. http://t.co/BkVJK9pxr2",SconsetCapital,4923,2699,BULLISH
94,2015-10-05 07:58:04+00:00,"RIG Transocean, Inc. Company Info
http://t.co/rPBV6qiCct

$RIG $CNX $INTC $FB #RIG #tradeideas #share http://t.co/XG5hVFJGig",bosocial,538,140,NEUTRAL
95,2015-10-05 17:36:09+00:00,"@johnhart81 @tryktrading He knows! He hated $FB from $72s up to $99s. IDK, I think I got it more right than him. My call was $100.",JustinPulitzer,5981,248,BEARISH
96,2015-10-05 13:21:12+00:00,WEEK AHEAD - Clash of Greed vs. Fear http://t.co/9RHILUBXtM #stocks #stockmarket $SPY $DIA $QQQ $VXX $GLD $UUP $TLT $IEV $AAPL $FB $GOOGL,WallStreetGreek,1108,2002,BEARISH
97,2015-10-05 14:15:45+00:00,"FB Gapped up +0.73 $FB Last Price 92.92 Day High 93.00 Day Low 92.84 Change +0.85 Volume 720,897 Today 107 sto http://t.co/YX9h7YXD8t",Jim5011,558,495,BULLISH
98,2015-10-05 13:51:24+00:00,"YRI.TO  Market Cap
http://t.co/7r1WjX5E62

$YRI.TO $FB $NAT $SHOP #YRI.TO #share #stocks",PolgarStocks,846,497,NEUTRAL
99,2015-10-05 10:31:40+00:00,"AER AerCap Holdings NV Chart
http://t.co/iOEi3jEVAx

$AER $FB $XLI $RNR #AER #investing #pennystocks",1LuckyJimmy,477,492,BULLISH
100,2015-10-05 16:02:50+00:00,"$FB: Wedbush Initiates Coverage at Outperform
https://t.co/1vxPqrInNC http://t.co/Hr8gh8r4Ot",whotrades,709,1983,BULLISH
101,2015-10-05 20:01:04+00:00,"Almost forgot; result of last trade ($FB $AMZN $GOOG $NFLX $BLK $LNKD tweeted...) 
$GOOGL Entry 661.67 Closed 672.… http://t.co/6GtxeZ5IWR",satish_kumar21,13,5,BULLISH
102,2015-10-05 13:36:34+00:00,"FIT Flowers Foods, Inc. Day High
http://t.co/dzs4p3lohA

$FIT $PBR $FB $UNG #FIT #pennystocks #investing",lookn4wins,988,495,BULLISH
103,2015-10-05 21:45:53+00:00,RT @SFBusinessTimes: Winklevoss brothers granted #banking charter to conduct bitcoin business http://t.co/nFwBVjrGGK @Gawker $FB http://t.c…,AndreasMoltke,30,70,BULLISH
104,2015-10-05 19:30:55+00:00,How I Made $100k In A Day From My Dorm http://t.co/XqB4oQFphA get inspired $FB $TWTR,timothysykes,90288,6410,NEUTRAL
105,2015-10-05 16:37:10+00:00,RT Williamj54: Weekend Review 10/2/15: $AMZN $LGIH $DHI $CMG $FB $MBLY $PANW $GOOGL $EW $FLTX $CRM $SKX $FIT $DY v… http://t.co/6GtxeYO85j,satish_kumar21,13,5,NEUTRAL
106,2015-10-05 16:40:29+00:00,RT @ZacksResearch: Here are 5 things Twitter needs to do to rival Facebook! $TWTR $FB http://t.co/TTvXQZw7aQ,alenisaac,712,1969,BULLISH
107,2015-10-05 18:45:44+00:00,$AMZN $GOOGL $FB $NFLX all “early out” last week and continue to lead http://t.co/6GtxeYO85j,satish_kumar21,13,5,BULLISH
108,2015-09-26 15:11:53+00:00,Perspectives On The VW Scandal http://t.co/dmQzcLoIrJ http://t.co/ZNPhT5QSek #stocks #trading #investing $FB $… http://t.co/XG5hVFJGig,bosocial,539,141,NEUTRAL
109,2015-09-26 00:08:24+00:00,Worried About Looming Rate Hike? Try This Ex-US REIT ETF http://t.co/cm3piRMt1B http://t.co/JlYeulNmT2 #stocks #trading #investing $FB …,JohnyTradr,1619,81,BEARISH
110,2015-09-26 11:31:15+00:00,"ABX Barrick Gold Corp. Company Info
http://t.co/w999aecYQN

$ABX $FB $O $DHI #ABX #share #stockmarket",Jim5011,555,495,NEUTRAL
111,2015-09-26 17:36:06+00:00,"FB Facebook, Inc. Quotes
http://t.co/LtK5LNzCYm

$FB $EUM $XLU $UNG #FB #nasdaq #invest",rosnerstocks,992,144,NEUTRAL
112,2015-09-26 06:11:19+00:00,Groupon: Getting Leaner http://t.co/QACO2zhTEC http://t.co/ZNPhT5QSek #stocks #trading #investing $FB $AAPL http://t.co/XG5hVFJGig,bosocial,539,141,BULLISH
113,2015-09-26 02:23:44+00:00,RT @LNPServices: #Facebook updates a long-ignored feature - http://t.co/rsPu9RgPvT - $FB http://t.co/xvqYqQbb8o,rianugraha68,23,1187,NEUTRAL
114,2015-09-26 13:49:38+00:00,"UVXY ProShares Ultra VIX Short-Term Futures ETF Ex-Div Date
http://t.co/fL4HkpeBnD

$UVXY $DIA $FB $GIM #UVXY #invest #pennystocks",PolgarStocks,834,497,BULLISH
115,2015-09-26 01:44:31+00:00,"RT @IHNewsDesk: FB Facebook, Inc. Bid
http://t.co/1potkdW0me

$FB $X $ACAD $WYY #FB #pennystocks #tradeideas",DEAsset,681,1932,BULLISH
116,2015-09-26 16:37:35+00:00,"FB Facebook, Inc. Dividend
http://t.co/eSx8iqVRfM

$FB $WMIH $T.TO $SMH #FB #stockmarket #stockmarket",Stock_Tracker1,1492,496,NEUTRAL
117,2015-09-26 20:43:33+00:00,"QLD ProShares Ultra QQQ Fund Short Sales
http://t.co/68h3LOq9AY

$QLD $DOL.TO $CVM $FB #QLD #stocks #invest",IHPosts,3178,2020,BEARISH
118,2015-09-26 20:52:02+00:00,RT @2morrowknight: The Most Popular #Instagram Photos of the Year (so far) http://t.co/3AZHPasCGe $FB #travel RT @ReutersPictures http://t.…,RobertaSoos,121,342,NEUTRAL
119,2015-09-26 07:47:06+00:00,"PNB.IN Punjab National Bank Chart
http://t.co/EmT0eIUZof

$PNB.IN $FB $BMO.TO $HYG #PNB.IN #investing #share",nasdaqfan,570,497,NEUTRAL
120,2015-09-26 18:30:53+00:00,Twitter Stock buzz: $SPY $AAPL $FB $CAT $CRGP (02:30 pm) #stocks #finance #stockmarket #StockPicks,BoardCentral,5534,4598,NEUTRAL
121,2015-09-26 07:33:10+00:00,"BIIB Biogen Inc. Stock Message Board
http://t.co/iRrjSPa3N6

$BIIB $REXX $SSO $FB #BIIB #share #pennystocks",stock_forums,4108,536,NEUTRAL
122,2014-05-25 14:12:35+00:00,$FB: Facebook Inc. Wants to Know You Better http://t.co/17SrFRXo5A,PlaceTrader,63,0,NEUTRAL
123,2014-05-24 23:53:43+00:00,23 Ways Duct Tape Can Fix Anything $FB #Facebook http://t.co/3YXlJHixEO,FBStockNews,65,76,NEUTRAL
124,2014-05-25 19:36:11+00:00,$FB: Can Facebook Inc Deliver Above Analyst Expectations In 2014? http://t.co/wgQuOxj6vn,GavinGreenberg,321,0,BULLISH
125,2015-03-06 10:10:16+00:00,RT @Benzinga: Tomorrow you can #AskGeneMunster your questions on $AAPL $TWTR $FB $GOOG live @ 8:35 am ET http://t.co/V2lDWGLEXg http://t.co…,DrTony44,2633,2751,NEUTRAL
126,2015-03-06 16:51:04+00:00,"$FB:

Facebook Inc (FB): Why The Stock Will Double In The Next 3 Years:

http://t.co/jMlayVQo0V",newswelldone,114,0,BULLISH
127,2015-03-06 12:42:16+00:00,"RT @QP_Technology: $TWTR $FB $GOOG News: ""#AskGeneMunster your questions on TODAY $AAPL $TWTR $FB …"" http://t.co/sO6n9uOQoq Board view: htt…",bri_valleskey,656,1194,NEUTRAL
128,2015-03-06 14:04:15+00:00,"Great 15 minutes on the future of $AMZN, $GOOG, $FB, $APPL :  http://t.co/LuDfmCJbET",TomMurdock,421,319,NEUTRAL
129,2015-03-06 00:11:52+00:00,#socmed: the singularity of the modern advertising age. “@WSJ: http://t.co/EWvEHMWEqy $GOOG $FB”,tvTechDirector,54,112,NEUTRAL
130,2015-03-06 13:25:34+00:00,"RT $AAPL Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 08:22, P/T 125.00 $GOOG $BABA $FB $NFLX $BIDU $GPRO  $TSLA #HFT #Quant",TradingGuru,532,356,BEARISH
131,2015-03-06 22:33:39+00:00,Pandora struggles while Apple Ramps Music Service $P $AAPL http://t.co/MF5JF9d0WC #IBDNews via @IBDinvestors  $P $AAPL $SNE $FB,AKEBTW,43,84,BEARISH
132,2015-03-06 17:35:19+00:00,The billion-dollar Facebook business that never happened http://t.co/wjJeWsDkRz http://t.co/I2TfxNufnY $FB,YahooFinanceCA,7712,271,BULLISH
133,2015-03-06 06:27:48+00:00,"“@Entrepreneur: ""Despite their groans, marketers are spending more on Facebook than ever."" http://t.co/63MIPursJT” $FB",georgeamedina,156,545,NEUTRAL
134,2015-03-06 14:30:44+00:00,"@DamyFollowback $FB Your tweet has been featured on Market Parse, for iPhone. http://t.co/YHInvBCk4m",MarketParse,953,2001,NEUTRAL
135,2015-03-06 20:33:28+00:00,Facebook $FB Showing Bullish Technicals ( http://t.co/wXBIqRGS94 ),micenter,1771,143,BULLISH
136,2015-03-06 05:04:13+00:00,"$AKRX Stock Price Updated Thursday, March 5, 2015 10:59:26 PM $XLF $FB $XLK $SLW http://t.co/4IW5tSW8GC",rosnerstocks,624,147,NEUTRAL
137,2014-11-26 11:20:29+00:00,"DrMatt30 is a Super_trades student! $71,000 in ONE TRADE!! Congrats!! http://t.co/yFlueXCkNj #stocks #stocktips  $FB $TWTR $CNET",St0ckReviews,149,8,NEUTRAL
138,2014-11-26 14:58:22+00:00,RT @GoogleFacts: 829 million people used Facebook every day last quarter. That's 14% of the world's population. $FB,xavimenos,12795,890,NEUTRAL
139,2014-11-26 15:01:55+00:00,RT @ninagarcia: RT “@GoogleFacts: 829 million people used Facebook every day last quarter. That's 14% of the world's population. $FB”,adrim00,345,1021,NEUTRAL
140,2014-11-26 08:05:17+00:00,Stocks I'm keeping my Eye on...should you? $DNKN $ITT $RIG  $FB View now http://t.co/cQMP7gGTAj,NelsonFarrow,214,617,BULLISH
