,Date,Text,User,Followers,Friends,sentiment
107,2014-08-28 23:15:27+00:00,RT @amir: #Android software startup sat down w/$MSFT's @satyanadella. Why? That requires some explanation. https://t.co/f0iNpA8zkk @Cyanoge…,cityofthetown,463,336,NEUTRAL
108,2014-08-29 12:00:32+00:00,$MSFT News Alert:  http://t.co/RGXgaWB31Y  Updated options view: https://t.co/CcEuKD1K0i  All options views: https://t.co/gu71urtdg5,QP_Technology,137,361,NEUTRAL
109,2015-07-14 08:59:36+00:00,"4 Hot Trending Stocks: Microsoft Corporation (NASDAQ:MSFT), The Chemours ... $MSFT http://t.co/6X8Ln0FC2q",stockwire24,1234,3,BULLISH
110,2015-07-13 22:09:54+00:00,"$MSFT Better Tech Dividend Stock: Intel Corporation or Microsoft Corporation?: 
Better Tech Dividend Stock: In... http://t.co/LuZaiINyff",thefinancepress,2457,6,NEUTRAL
111,2015-07-13 23:15:39+00:00,"Catch #MWS #MarketMovers yet? $JAH 1.35 bil deal, $MSFT Windows 10, $APPL smartphone profits, $NFLX record prices http://t.co/tYLgj0Rf4J",JS3Multimedia,285,570,BULLISH
112,2015-07-14 00:08:10+00:00,[Señal Twitter EN] $MSFT - http://t.co/5VlP6NtTYi http://t.co/DahuSfPXtZ,puertofinanzas,2106,998,NEUTRAL
113,2015-07-14 17:20:36+00:00,Our Stock Pick On $PPCH Is Up Over 300% Since Our Original Release At .02! Huge News: http://t.co/Ab9x71OZD9 $NTEK $MSFT $MWIP,Stockenheimer1,5067,0,BULLISH
114,2014-08-12 15:15:28+00:00,$MSFT - TECH STOCKS: Twitter Among Few Gainers In Weak Tech Session http://t.co/54XPzXSer5,onebrow1,26,128,BEARISH
115,2014-08-12 12:23:13+00:00,New Microsoft software claims to offer a better solution to fix shaky videos $MSFT http://t.co/hI2k4U2nPw http://t.co/lHGYZh7kh3,HotpageTech,82,260,NEUTRAL
116,2014-08-12 18:34:29+00:00,$MSFT: Judge rules on warrant for Microsoft emails http://t.co/UODINZkMO4 http://t.co/OkYofCaDXh,stocknewsguru,18,5,BEARISH
117,2015-11-01 15:07:00+00:00,Why access a ticker when you could acesss a group of tickers- US Tech Giants https://t.co/kdZSg01UFl $AAPL $GOOG $MSFT $FB $TWTR,BUZZ_Just_In,821,388,NEUTRAL
118,2014-01-05 23:42:43+00:00,RT @WSJ: One reason Microsoft hasn't chosen a new CEO: awkward boardroom dynamics. http://t.co/DoEYvNfbg6 $MSFT,CrownyWatch11,3,62,BEARISH
119,2014-01-06 04:56:13+00:00,RT @firstadopter: $MSFT Xbox One scalpers forced to sell the console at cost or loss -&gt; 1) http://t.co/5VjFVxDDr7 2) http://t.co/8MxnSjSOlp,Detroit_Bear,25,52,BEARISH
120,2015-10-01 12:17:35+00:00,"Early movers: 

$MKC $CAG $GPS $GOOGL $MSFT
$VRSK $JOY $DMND $WMT $NOC
$DE $FCAU $MAC $GE $WFC $UPS

… http://t.co/6GtxeYO85j",satish_kumar21,13,5,BULLISH
121,2015-10-01 08:47:03+00:00,"@Microsoft ($MSFT), @cloudera tout storage systems for #BigData http://t.co/iY3QGKxiMH",SoCalSciCafe,236,255,BULLISH
122,2015-10-01 10:40:48+00:00,mediasentiment: $MSFT received a new alert. Find out why at http://t.co/6A03PDuOjo #stocks #daytrading #trading … http://t.co/X3n8d6GPom,m_zooey,1517,922,NEUTRAL
123,2015-09-30 22:14:49+00:00,Over Ichimoku http://t.co/rvnpnDrBzc $QQQ $XLF $MSFT $CSCO $SIRI $NOK $BSX $XLK $TSM $XLP $XLY $DAL $IVV $LUV $BRCM $BEE $FV $PSEC,DailyStockPlays,1470,472,NEUTRAL
124,2015-11-19 21:28:13+00:00,2016 $AAPL $NFLX $GOOGL $MSFT $AMZN $BOX $IBM $UA $FIT $BBRY $AMX  $AAPL $NFLX $GOOGL $MSFT $AMZN $BOX $IBM $UA   https://t.co/NylhQ0NNbM,whey2muscle,16317,16376,NEUTRAL
125,2015-11-19 09:24:03+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",GoldfarbAndrea,3,0,BULLISH
126,2015-11-19 09:24:03+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",AlanaLitt,0,0,BULLISH
127,2015-11-19 09:24:03+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",belitakreisberg,3,0,BULLISH
128,2015-11-19 09:24:03+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",AvisEben,2,0,BULLISH
129,2015-11-19 09:24:44+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",VailMarlene,3,0,BULLISH
130,2015-11-19 09:24:44+00:00,"RT @BIGMONEYMIKE6: I WILL BE BIDDING $OOIL ALL DAY , EVERYDAY !!!

#PENNYSTOCKS $GOOG $MSFT #FOREX @Drake 

https://t.co/d99QzfnJN5 https:/…",dominiliu,5,0,BULLISH
