,Date,Text,User,Followers,Friends,sentiment
27,2015-12-01 15:58:41+00:00,$AAPL BTO five 118 puts @ 0.82... Risk: $410,boatysoptions,952,1788,BEARISH
28,2015-12-01 22:13:17+00:00,$AAPL traders go back to vanguard #vanguard #acorns #spy #spx #badtrader https://t.co/g2qiIuHcOg,bosocial,634,142,BEARISH
29,2015-12-01 13:26:48+00:00,"RT SeekingAlpha: Have Fun Investing, But Don't Just Roll The Dice https://t.co/q9bxlsh7pv $AAPL #APPLE $ACE $BBL $CB $CCP $CMI $CNP $CSCO …",ChinaInvest,7534,680,NEUTRAL
30,2015-12-01 22:24:23+00:00,RT @CenterTrading: Tips On Saving Money https://t.co/PskeScdQf5 $DIA $SPY $QQQ $AAPL $FB $GOOG Mark Zuckerberg https://t.co/VwtSdr3O3A,BaggettJacalyn,15,0,NEUTRAL
31,2015-12-01 21:21:23+00:00,Traders Sell Apple on Strength $AAPL https://t.co/EeFQNW7hcm,thelegacynewswi,2020,11,BEARISH
32,2015-12-01 17:52:11+00:00,"Amazon Polishes Its Hardware, But It Will Never Be Apple https://t.co/gfFKMhLIbE $AAPL",TickerLensAAPL,78,2,NEUTRAL
33,2015-12-01 17:57:21+00:00,RT @TV_TradingIdeas: watching &amp; beware of breaking \u2026 $AAPL https://t.co/g59YxZy1Nf,fabcara,358,878,BEARISH
34,2015-12-01 14:16:50+00:00,Apple Inc.: iPhone Sales Could Send AAPL Stock Skyrocketing in 2016 https://t.co/Z8Xi4HRhaP $AAPL,TickerLensAAPL,78,2,BULLISH
35,2015-12-01 18:55:45+00:00,"Of course supply chains will change for $AAPL... New trade-in plan has guaranteed sales built in, they're not maki… https://t.co/g2qiIuHcOg",bosocial,636,142,BULLISH
36,2015-12-01 18:59:57+00:00,toptickertweets $GBSN $SPY $AAPL $SUNE $GIGA #FinTech #FinServ https://t.co/NKDRUaTly8 20151201-14:00,SentiQuant,795,789,NEUTRAL
37,2015-12-01 12:09:15+00:00,Having 10 different news tabs open for $AAPL $DB $BP? We give you 1 https://t.co/iSMMsCwWju https://t.co/h4WlbAiAY9,PortfolioBuzz,708,662,NEUTRAL
38,2015-12-01 19:11:03+00:00,Option Millionaires: dannyzee84: $AAPL puts working nicely https://t.co/FJUj2k3eRZ https://t.co/g2qiIuHcOg,bosocial,636,142,BEARISH
39,2015-12-01 17:14:33+00:00,RT @ericjackson: My appearance on @CNBCFastMoney last night https://t.co/E8AB1coOnS discussing why $AAPL should bid big for NFL #TNF https:…,CNBCFastMoney,123869,598,BULLISH
40,2015-12-01 14:00:07+00:00,Free Video: Trading Psychology Series: Ignorance https://t.co/BlVFeFMATZ #trading #startups #stock $AAPL #money #investor #angel,ChaytonFalke,252,8,NEUTRAL
41,2015-12-01 18:16:11+00:00,"2016 boom?: hybrids or ""detachables: "" tablets such as the new Apple iPad Pro, Microsoft Surface Pro &amp; Google's Pixe"" $AAPL $MSFT $GOOG",alpepinnazzo,187,322,BULLISH
42,2015-12-01 19:39:17+00:00,"RT @LearnBonds: Apple, Inc. (AAPL) iPhone 7 Might be Thinner With No 3.5mm Port $AAPL #Apple #iPhone7 https://t.co/G3s4SS4C1U",AppleNewsOutlet,105,22,BULLISH
43,2015-12-01 18:35:02+00:00,Cover $AAPL short,paul__geen,79,234,BEARISH
44,2015-12-01 15:07:25+00:00,Apple Takes 94% Of Smartphone Industry Profit $AAPL https://t.co/OEY9viW6zJ,Hedgely,742,0,BULLISH
45,2015-12-01 17:22:53+00:00,"RT @zbxav: Analyse $AAPL @Zonebourse
#Apple, Le vert est dans la Pomme &gt;&gt; https://t.co/S72smYsci1 https://t.co/GqmEmT3N1X",Bushi_23,48,80,BULLISH
46,2015-12-01 17:30:18+00:00,RT @AnalystWire: Asia Supply Chain Confirms Continued Apple $AAPL Weakness - Credit Suisse https://t.co/Pyr01A56S0,Street_Insider,41393,773,BEARISH
47,2015-12-01 17:43:07+00:00,Apple's outperform rating reiterated at Wells Fargo. $130.00 PT. https://t.co/1RZTsvODAp $AAPL #AAPL,RatingsNetwork,3580,2,BULLISH
48,2014-08-03 07:05:13+00:00,Top Performing #Stocks today $JNPR $GXP $L $AAPL #moneymanagement http://t.co/LxlTMMZ7BE,49Brennan,5,0,BULLISH
49,2014-08-03 07:09:06+00:00,Get research on $NEE $KEY $AMZN $AAPL #newsletter http://t.co/ofUAYxnj9P,hefadabacem,422,584,NEUTRAL
50,2014-08-02 22:42:40+00:00,"RT @ProcessFixed: Curious point/counterpoint: "" $AAPL might not be as focused on #iWatch hardware?!"" http://t.co/b12Ewe6g7L",ILoveMyPebble,3326,3030,BULLISH
51,2014-08-02 21:55:45+00:00,#Stocks you might want to sell $ABC $AAPL $CPWR $DF View now http://t.co/UiKoNdbjSb,mubivijuneba,9,18,BEARISH
52,2014-08-03 03:28:18+00:00,Small-cap stocks making 52-wk highs $PTEN $LLL $AVT $AAPL #NASDAQ http://t.co/jztFSWxluX,allenclever,0,0,BULLISH
53,2014-08-03 21:26:19+00:00,RT @AAPLTrader_: How $AAPL reacts @ 97.50 will be critical to it's short term direction. 94.50 is support. http://t.co/gPRa0nauZG,mkochman1,33,478,BEARISH
54,2014-08-03 10:10:40+00:00,$ITT Small-cap stocks making 52-wk highs $TGT $STT  $AAPL #NSE http://t.co/Owafxz54hj,ChasRunyon,11,8,BULLISH
55,2014-08-02 22:51:21+00:00,$PSA Todays Stocks you should Watch $MSFT $BRE  $AAPL #investing http://t.co/Mos4JaVJNt,HanhLiles,0,0,NEUTRAL
56,2014-10-16 18:53:17+00:00,"RT $QQQ Algos BROKE 91.70 LEVEL, P/T 90.00 $MSFT $PCLN $GOOG $FB $TWTR $TSLA $AMZN $GPRO $AAPL $NFLX #HFT",TradingGuru,482,337,BEARISH
57,2014-10-16 12:49:52+00:00,"$AAPL will have iPad event today. Stock down 2% far away from targets of 110-115. Will report on monday, we expect it will beat estimates.",MythraCapital,145,235,BULLISH
58,2014-10-16 21:30:17+00:00,"RT @OphirGottlieb: $AAPL Earnings Preview: 6 Charts You Should See.
http://t.co/nJRP0ZXnT8",cheri8891,108,72,NEUTRAL
59,2014-10-16 14:54:58+00:00,Loading up on $AAPL +- $1 on the 50 SMA - $95.83. Strong support $1 lower. People selling the news after yesterday's ipad screen shot blip,Inbox101,154,287,BULLISH
60,2014-10-16 17:37:52+00:00,RT @WSJ: We're live blogging Apple's event introducing new iPads and more. Follow along here: http://t.co/prtwPMwNH1 $AAPL http://t.co/R6Jc…,AllenDavidov,2064,494,NEUTRAL
61,2014-10-16 17:46:31+00:00,"RT @RANsquawk: As expected, Apple $AAPL announce a new thinner iPad #AppleEvent",AlertTrade,29748,28141,BULLISH
62,2014-10-16 15:38:43+00:00,$VXX target hit this morning - double bottom formation still valid watchlist: $AAPL $TWTR $TSLA $MU $FB $TSLA $GPRO http://t.co/P5sZEyC5Qu,DayTradersGroup,80419,121,BULLISH
63,2014-10-16 18:46:56+00:00,"$AAPL Hot News: Apple Introduces iPad Air 2—The Thinnest, Most Powerful iPad Ever: CUPERTINO, California—Octob... http://t.co/yxCAOaihz7",DividendBuddy,523,307,BULLISH
64,2014-10-16 11:21:51+00:00,"RT @AWastler: Top stock lookups on http://t.co/dw39TKnsmw ysty: $AAPL, $NFLX, $BAC, $FB, $SPY, $BABA, $INTC, $C, $GE, $TSLA, $VIX, $TWTR, $…",TheDomino,18802,981,BULLISH
65,2014-10-16 20:40:13+00:00,RT @BI_Video: 5 things we learned from the Apple event: http://t.co/tisfW8DJTb $AAPL http://t.co/kPup8sAKFW,pga1977,60,238,NEUTRAL
66,2014-10-16 16:56:46+00:00,"My Apple prediction: we will be able to make / receive phone calls with the iPad (GSM,...) -- ""it's about time"" $AAPL @verge",lencastre,122,345,BULLISH
67,2014-10-16 15:59:55+00:00,"BTW, on the Apple TV, this is what today’s event logo looks like.  $AAPL http://t.co/um044Ovpbo",jameswneal,54,68,NEUTRAL
68,2014-10-16 11:04:01+00:00,@EamonFI or move to some offering from $AAPL with premium content from standalones like HBO,RiskReversal,25601,429,NEUTRAL
69,2014-10-16 13:22:09+00:00,"$GS, $MAT, $AAPL, $EBAY, $NFLX and $MSO are among the stocks to watch in early trading. http://t.co/g1bu6G3Uoz",HotStockTeam,473,110,NEUTRAL
70,2014-10-16 12:13:00+00:00,"RT @YahooFinanceCA: Apple likely to unveil new iPads, Mac system, at Thursday event http://t.co/X28hhWR3wv $AAPL http://t.co/Tz1x2ix8UM",NOTLcottagerent,1027,2000,BULLISH
71,2014-10-16 19:31:18+00:00,$AAPL - OS X Yosemite Review: The Mac Cozies Up to the iPhone http://t.co/WuhsVOZvPZ,ADVFNplc,2299,685,BULLISH
72,2014-10-16 16:30:04+00:00,Counting down to $AAPL media event. Here's a chart worth reviewing. https://t.co/gvx8OxKQNb http://t.co/xMD0WFm7gU,stockfuse,6,6,NEUTRAL
73,2014-10-16 20:21:24+00:00,Should I buy an iPad mini or a hazmat suit? $AAPL #or $LAKE,Chekhovs_tweet,114,416,NEUTRAL
74,2014-10-16 19:03:53+00:00,Iphone and watch the present and future. Earnings will be incredible into 2017. $AAPL,WallStreetMainS,111,230,BULLISH
75,2014-10-16 00:30:54+00:00,RT @garyricciardi: Google targets Apple with Nexus 6 phone. $GOOG $AAPL http://t.co/FZnbZ1eJ2u http://t.co/WmFglrN9zg,Franky_v2,321,638,BULLISH
76,2014-10-16 00:39:57+00:00,Sell $AAPL! Earn 100% per year using our 'Top 10 Hedge Fund' Artificial Intelligence - http://t.co/kR0C8PwuDa $QQQ @CNBC,MyOrgone,1458,1902,BEARISH
77,2014-10-16 21:38:18+00:00,"Still long most of my $NETE from 1.60, looking for $2+ on $AAPL pay nonsense - http://t.co/ONaBksoFNb",RTShark,356,292,BULLISH
78,2014-10-16 17:25:54+00:00,"$AAPL News: ""Apple Pay launches on Monday; more banks added $AAPL $NXPI …"" http://t.co/FkZzOpD90u Board view: https://t.co/UKnOp0aS6J",QP_Consumer,121,403,NEUTRAL
79,2014-10-16 01:35:54+00:00,$AAPL #options ahead of the press event http://t.co/YHvE0NS2lk,RB_TOP_TRADES,140,447,NEUTRAL
80,2014-10-16 02:33:54+00:00,"RT @JustinPulitzer: Mid-Week Update 10.15.14 VIDEO: $SPX, $COMP, $RUT, $TLT, $AAPL, $NFLX  http://t.co/FUvBoRThCZ",JakeCatskill,651,96,NEUTRAL
81,2014-10-16 11:54:20+00:00,"http://t.co/0Qt8BqOg1h to go head to head with Apple in smart watch battle. $AAPL, $FB, $INTC. http://t.co/GyfzMqWb52 http://t.co/fVrAU64adD",Consestimate,1908,2001,NEUTRAL
82,2014-10-16 16:33:22+00:00,"RT @DanielEran: Apple's iPhone 6 A8 GPU destroys Galaxy S5, HTC One M8, Moto X &amp; Nexus 5 /w fewer, slower cores &amp; much less RAM $AAPL http:…",jl_montreal,72,944,BEARISH
83,2014-10-16 18:06:39+00:00,"$AAPL - Apple Introduces iPad Air 2—The Thinnest, Most Powerful iPad Ever http://t.co/x8SiqV1cVZ",wallstreetstock,51,47,BULLISH
84,2014-10-16 18:16:26+00:00,$AAPL stock still down and stuck at $96. Investors not impressed with retina iMacs and touchID iPads? Damn. http://t.co/7qCmz4Gv19,Boris,30914,1256,BEARISH
85,2014-04-04 15:25:09+00:00,RT @WSJ: Is it worth getting Microsoft Office for the iPad? @GeoffreyFowler on the pros and cons: http://t.co/b0xa4Yyoxn $MSFT $AAPL,ldiazammo,1441,2001,NEUTRAL
86,2014-04-04 09:31:29+00:00,"$AAPL iPad Air 2, Mini 3 Release Date Soon as Previous Tablets Knock Off $100 on Price http://t.co/0Rhg51Bv2A",StockryTeller,136,0,BULLISH
87,2014-04-04 20:46:09+00:00,$AAPL Apple Accuses Samsung of Misleading Jury http://t.co/BY5kxJ0Xq6,GreaterStocks,4,0,BEARISH
88,2014-04-04 20:51:27+00:00,Looking for more info on $TRMB $STJ $ICE $AAPL #financialnews http://t.co/3NaduA7on5,MaxfieldLatimer,0,0,NEUTRAL
89,2014-04-04 15:00:04+00:00,Lies BlackBerry Investors Like to Tell http://t.co/OV27Lz2TOs… via @TheStreet $BBRY $AAPL $GOOG $MSFT,WallStPlaybook,41,129,BEARISH
90,2014-04-03 22:45:20+00:00,Find out  the latest on $PEG $SLAB $ROP $AAPL #financialnews http://t.co/cusSguT4mZ,seatlessqs,5,16,NEUTRAL
91,2014-04-04 13:05:41+00:00,"$AAPL Options on Apple Inc (AAPL) Cheapest in Two Years, Analysts Bet on Sales ... http://t.co/h1qJIeizY2",StockryTeller,136,0,BULLISH
92,2014-04-04 15:18:25+00:00,I would pass. RT Is it worth getting Microsoft Office for iPad? @GeoffreyFowler on the pros and cons: http://t.co/02ZNWG2C91  $MSFT $AAPL,anirvanghosh,697,446,NEUTRAL
93,2014-04-04 16:59:09+00:00,$AAPL This iPhone 6 rumor is a special kind of stupid http://t.co/Cw3nu7VPrs,BusterLoe,5,0,BEARISH
94,2014-04-04 18:52:59+00:00,Todays Stocks you should be watching $ALSN $SRCL $RBC  $AAPL #overvalued http://t.co/8euTTFabd2,OctaviusMeathug,1,0,BEARISH
95,2014-04-04 09:59:51+00:00,"Subscribers saw our Penny Stock Alerts gain 2,100% in 4 weeks! Get the next one early: http://t.co/MHxuI7in4z $DO $ALL $AAPL",PennyDreamTeam,11068,43,BULLISH
96,2014-04-04 16:40:14+00:00,"@SJosephBurns $BIIB, $AAPL &amp; $GOOG may have just found a floor on the 1yr 125",BigVTrading,97,19,BEARISH
97,2014-04-04 21:05:56+00:00,Could be breaktout time on $FSL $CLH $CAG $AAPL Must have http://t.co/ajCR1bUJIW,JarethHapperd,0,0,BULLISH
98,2014-04-04 17:44:03+00:00,"$AAPL This Gorgeous, Fun Game Is The Most Popular Paid App For The iPhone Right ... http://t.co/Vs6vZ1jAKG",iapplesupporter,0,4,NEUTRAL
99,2014-04-04 16:13:48+00:00,SPY 188 puts from .38 entry now at .90 -chat $SPY $AAPL $FB $GS $TSLA $YHOO,SwatJournal,334,328,BEARISH
100,2014-04-04 19:57:44+00:00,"Apple:Apr4 Total Trading Daily Profit $4.90/sh, Total Weekly Profits of $16.30/sh $AAPL ​​​#aapl http://t.co/V9x5UxVj39",FITradingApple,400,475,BULLISH
101,2014-04-04 20:08:33+00:00,"RT @DanielEran: Samsung again documented its purposeful infringement of $AAPL iPhone tech, leaving no doubt to how &amp; why @FOSSpatents http:…",adntaylor,670,1563,BEARISH
102,2014-01-19 14:08:01+00:00,RT @plungeprotect: $LQMT and $AAPL rumors in Forbes article.  This story continues to gain traction. http://t.co/rSbxwscMxh,bottom_picker,123,299,BULLISH
103,2014-01-19 20:41:08+00:00,"""..the opportunity for $AAPL w/ $CHL is significant..providing investors w/ a new, long-term growth vector.."" Brian White, Cantor Fitzgerald",AlphaMatt81,862,1951,BULLISH
104,2014-01-19 18:00:13+00:00,$AAPL Judaism In Cartoons And iPhone Apps - Forbes http://t.co/Go51jECXpJ,Apple_News_Now,2,0,NEUTRAL
105,2015-10-05 08:03:35+00:00,Bought # $AAPL 1.020438 SL 1.414587 |Auto-copy my #trades via http://t.co/iry937TP3N #stocks $SPY $SPX $VIX,johnlongstrone,13,172,BULLISH
106,2015-10-05 13:21:12+00:00,WEEK AHEAD - Clash of Greed vs. Fear http://t.co/9RHILUBXtM #stocks #stockmarket $SPY $DIA $QQQ $VXX $GLD $UUP $TLT $IEV $AAPL $FB $GOOGL,WallStreetGreek,1108,2002,BEARISH
107,2015-10-05 13:25:23+00:00,7 Quality U.S. Stocks That Can Be Purchased At A Discount Right Now http://t.co/tRwj16couj $AAPL $CSCO $FINL $GILD $RL $TWX $WFC,pelias01,2613,1247,BULLISH
108,2015-10-05 11:46:53+00:00,"Died on this date in 2011.

$AAPL
http://t.co/DH7hvGJH66",carlquintanilla,103669,3370,NEUTRAL
109,2015-10-05 21:30:02+00:00,Why The Surface Signifies A Bright Future For Microsoft http://t.co/zHbdsN1YWX $AAPL $MSFT,SAlphaTech,2870,33,BULLISH
110,2015-10-05 19:25:21+00:00,Wow... Business Insider: #Apple dumps #VMware ESXi for KVM $AAPL http://t.co/2A3R0Kc6Vt http://t.co/XG5hVG1h9O,bosocial,539,140,BEARISH
111,2015-10-05 13:44:24+00:00,"LNKD Las Vegas Sands Corp. Volume
http://t.co/DFwivaNhJw

$LNKD $AAPL $HGD.TO $QID #LNKD #stocks #investing http://t.co/XG5hVFJGig",bosocial,540,140,NEUTRAL
112,2015-10-05 13:51:52+00:00,"RT @KeithMcCullough: 2 of the most overowned stocks in US history (Apple and Disney) having trouble going green here 
$DIS $AAPL",DGCorrie,37,290,BEARISH
113,2015-10-05 10:53:35+00:00,"QLD ProShares Ultra QQQ Fund Quotes
http://t.co/3P6I8K8hrr

$QLD $CAH $COP $AAPL #QLD #stock #nasdaq http://t.co/XG5hVFJGig",bosocial,538,140,NEUTRAL
114,2015-10-05 20:48:15+00:00,"USO United States Oil Fund, LP Filings
http://t.co/xpHWU0JQuX

$USO $IBB $AAPL $CHK #USO #tradeideas #tradeideas",rosnerstocks,1013,144,NEUTRAL
115,2015-10-05 13:00:01+00:00,Apple: How About An iPad Upgrade Program? http://t.co/dyN66FatWF $AAPL,SAlphaTech,2870,33,NEUTRAL
116,2015-10-05 12:27:42+00:00,Bought # $AAPL 1.01920 SL 1.4278 |Auto-copy my #trades via http://t.co/iry937TP3N #stocks $SPY $SPX $VIX,johnlongstrone,14,172,BULLISH
117,2015-10-05 10:36:58+00:00,"AAPL Apple, Inc. 52Wk High
http://t.co/cVXi2ZppZR

$AAPL $XLB $FCX $VXX #AAPL #tradeideas #finance http://t.co/XG5hVFJGig",bosocial,538,140,BULLISH
118,2015-10-05 10:36:59+00:00,"AAPL Apple, Inc. Prev Close
http://t.co/i7KYViuMkZ

$AAPL $TRIL $SPXS $DBC #AAPL #stockmarket #stocks http://t.co/XG5hVFJGig",bosocial,538,140,NEUTRAL
119,2015-10-05 14:56:37+00:00,"RT @StockTwits: On this day, in 2011, Steve Jobs passed away. RIP. http://t.co/Sm9Z8Cp4S1 

$AAPL http://t.co/cGwFSWX0aZ",packetB0y,226,286,NEUTRAL
120,2015-10-05 18:01:00+00:00,"RT @RickAckerman: Reasons to Bet Against New Highs for Apple. Full Article and Trade at http://t.co/BghR1aEYLP
$AAPL http://t.co/8LeI7t0OrQ",MarkMarkidis,350,248,BULLISH
121,2015-10-05 13:27:38+00:00,"RT @LargeVoidBot: In Play: $ONCE, $CTRV, $UGAZ, $UWTI, $DBVT, $TWTR, $GE, $VALE  High Uncertainty: $AAPL, $UCO, $AU",Alejandroguad,126,378,BEARISH
122,2015-10-05 13:42:12+00:00,$AAPL is red ...not a good sign .....watching... http://t.co/JL6vPmXkiX,is_matrix,973,813,BEARISH
123,2015-10-05 19:38:05+00:00,"GMCR Keurig Green Mountain, Inc. Financials
http://t.co/BtdEYHN7Vl

$GMCR $CLF $AAPL $SPXS #GMCR #finance #share",PolgarStocks,848,497,NEUTRAL
124,2015-10-05 19:52:38+00:00,RT @SeekingAlpha: Quirky Or Sensible? Weighting A Dividend Growth Portfolio By Quality And Income http://t.co/DX0SAGbW4w $AAPL #APPLE $ABBV…,jasonolive_,121,184,BULLISH
125,2015-10-05 18:47:42+00:00,Sellers Triggered $SPY $AAPL,StockBoardAsset,3810,320,BEARISH
126,2015-10-05 18:54:27+00:00,RT @CNBCPro: Apple earnings to determine whole market's fate? » http://t.co/21uDGU7qCI by @chengevelyn $AAPL http://t.co/c4nWsp8IEq,GiovannyMoreano,3494,805,NEUTRAL
127,2015-09-26 11:15:03+00:00,How Pebble's new smartwatch compares with the Apple Watch http://t.co/TfrBXxETaA $AAPL http://t.co/yohTZlHnRt,MarketWatch,1781628,178,NEUTRAL
128,2015-09-26 04:12:23+00:00,RT @ConceptGrp: Wall Street's already predicting what an electric car may mean for Apple's bottom line http://t.co/diGUkBBSXr  $AAPL http:/…,AlanoCassandra,21,210,BULLISH
129,2015-09-26 00:05:41+00:00,$GPRO Another blast from the past - http://t.co/IEBPpPKizf $AAPL $GILD $GOOG $GOOGL $PCLN $SPY $Z $QQQ $NFLX $GL… http://t.co/6GtxeYO85j,satish_kumar21,14,5,BULLISH
130,2015-09-25 22:42:03+00:00,"$EEM $IBB $CRAK $AAPL:

Your first look for Monday, September 28:

http://t.co/x5iYlrhdja",ProVesting,490,6,NEUTRAL
131,2015-09-26 09:30:31+00:00,RT @businessinsider: What it's actually like inside one of China's fake Apple Stores $AAPL http://t.co/dPwsgZZ95u,potrillionaires,1615,2001,BULLISH
132,2015-09-25 22:04:58+00:00,"RT @tradewithjoe: SPECIAL $25/month Twitter Rate - 
http://t.co/J1xwgbmglc
$LNKD $PCLN $BIDU $GOOGL $GOOG $NFLX $AAPL $AMZN $BAC $FIT $SHAK…",thomasmbakerjr,278,710,NEUTRAL
133,2015-09-26 06:11:19+00:00,Groupon: Getting Leaner http://t.co/QACO2zhTEC http://t.co/ZNPhT5QSek #stocks #trading #investing $FB $AAPL http://t.co/XG5hVFJGig,bosocial,539,141,BULLISH
134,2015-09-26 02:25:29+00:00,"RT @Sourcingstocks: http://t.co/7HuK9APVun had great calls on $TWTR, $AAPL and $FIT in early August - #sourcingstocks, #NASDAQ, #NYSE http:…",NASDAQPlays,560,396,BULLISH
135,2015-09-26 02:27:50+00:00,RT @ConceptGrp: Wall Street's already predicting what an electric car may mean for Apple's bottom line http://t.co/diGUkBBSXr  $AAPL http:/…,AKuting,27,113,BULLISH
136,2015-09-26 16:36:15+00:00,"DUST Direxion Daily Gold Miners Bear 3x Shares Market Cap
http://t.co/uvclmF7Ctc

$DUST $WMIH $AAPL $GOOG #DUST #stock #finance",PolgarStocks,837,497,BEARISH
137,2015-09-26 19:31:05+00:00,"AAPL Apple, Inc. Day Low
http://t.co/w1o2F5aTO7

$AAPL $SCO $AA $GPRO #AAPL #stocks #investing",Stock_Tracker1,1492,496,BEARISH
138,2015-09-26 03:12:39+00:00,RT @ConceptGrp: Wall Street's already predicting what an electric car may mean for Apple's bottom line http://t.co/diGUkBkhyR $AAPL http://…,arlyncruz32,19,138,BULLISH
139,2015-09-26 18:30:53+00:00,Twitter Stock buzz: $SPY $AAPL $FB $CAT $CRGP (02:30 pm) #stocks #finance #stockmarket #StockPicks,BoardCentral,5534,4598,NEUTRAL
