,Date,Text,User,Followers,Friends,sentiment
30,2014-11-26 02:18:39+00:00,$KAR Seeking the next stock like $LMT $DOW $PCLN Goto http://t.co/KvO86bv780,FarrahRoom,383,627,NEUTRAL
31,2014-11-26 21:31:09+00:00,"$PCLN New SEC Document(s) for The Priceline Group
From our Stock News Alerts App",Allstocknews,373,10,NEUTRAL
32,2014-11-26 14:43:38+00:00,$PCLN out  rest 1165 at $11.50 from $6.80,gurutr8s,107,8,BEARISH
33,2014-11-26 14:55:04+00:00,"RT $TSLA Algos triggered BUY @ 09:55 in SIGMA-X, CROSSFINDER, ATS, LX P/T 252 $BABA $BIDU $PCLN $GOOG $FB $AMZN $GPRO $NFLX $AAPL $QQQ #HFT",TradingGuru,492,339,BEARISH
34,2014-11-26 14:24:24+00:00,Regretting your investment in $WCN $EIX $JWN $PCLN View now http://t.co/sAy20m820W,AmaliaLeia,4,0,BEARISH
35,2014-11-26 17:22:27+00:00,Find out  the latest on $CA $CL $ALTR $PCLN #investing http://t.co/NvHLzrsWqC,ShawnWary,183,604,NEUTRAL
36,2014-11-26 19:21:32+00:00,Are you looking for winners like $CIE $XLS $HIG $PCLN #StockMarket http://t.co/xgNUbcs3UA,Moldy6Pei,7,0,BULLISH
37,2015-11-23 03:34:07+00:00,"$PFF Last Price Updated Sunday, November 22, 2015 10:06:48 PM $CALM $EBS $PCLN $GE https://t.co/uprT9ArGB7",PolgarStocks,960,451,NEUTRAL
38,2015-10-13 02:22:51+00:00,Priceline Group’s “Buy” Rating Reaffirmed at Cantor Fitzgerald $PCLN http://t.co/dAoszw31Wl #acn,AmConsumerNews,1037,1412,BULLISH
39,2015-10-13 14:25:56+00:00,$GOOGL $PCLN might be making their pre-earnings run http://t.co/6GtxeYO85j,satish_kumar21,13,5,BULLISH
40,2015-10-13 00:46:02+00:00,"$GG Filings Updated Monday, October 12, 2015 8:07:18 PM $CELG $PCLN $TLT $FB http://t.co/5VsNz2u8f0",PolgarStocks,870,497,NEUTRAL
41,2016-02-19 10:54:20+00:00,Flip Flop Fedspeak $ABX $BA $C $CF $IBM $IM $NBL $NEM $WMT $AMZN $DISH $NVDA $PCLN $TMUS $VA $GDDY https://t.co/w6YAPavOYc,TalkMarkets,1391,492,BULLISH
42,2016-02-19 15:17:14+00:00,$PCLN stc 1/2 1255's @ 6.4 +100%,oobiewpb,822,1005,BULLISH
43,2016-02-19 20:44:16+00:00,Holy shit $PCLN,VanessaCrusse,149,70,BEARISH
44,2016-02-19 02:12:54+00:00,"SPXL Silver Standard Resources, Inc. Chart
https://t.co/ht9REbS73N

$SPXL $SUNE $FXY $PCLN  #invest #invest",PolgarStocks,1109,446,NEUTRAL
45,2016-02-19 14:07:04+00:00,"RT @MsPutOptions: $PCLN possible ""opening bell"" figures $1251.95 OR $1235.56, lets wait and see",72olds,635,255,NEUTRAL
46,2016-02-19 04:56:48+00:00,"$MCD Stock Forum Updated Thursday, February 18, 2016 10:59:26 PM $PM $AVXL $PCLN $UWTI https://t.co/PwxARNSmpt",rosnerstocks,1278,141,NEUTRAL
47,2016-02-19 14:46:33+00:00,Our Stock Picks Gained 200% In The Past 5 Weeks! Subscribe For Early Access To New Picks: https://t.co/MhkNWrBKOF $SBUX $TXN $PCLN,TheStockGuyz,19772,0,BULLISH
48,2016-02-19 12:04:04+00:00,"PCLN https://t.co/WlvqVM95TV Inc. Open
https://t.co/WztJMPYMxH

$PCLN $XLP $COP $KMI  #invest #investing",Jim5011,718,445,NEUTRAL
49,2016-02-19 07:18:48+00:00,RT SeekingAlpha: 4 Stocks To Buy On Pullbacks https://t.co/YB7axwrUzY $PCLN $EW $HA $TSN,ChinaInvest,8832,3961,BULLISH
50,2016-03-01 17:59:33+00:00,"PCLN PowerShares Preferred Portfolio Last Price
https://t.co/YSM9pfq19S

$PCLN $GILD $IBM $PCLN  #stocks #stocks",Chasing__Stars,2564,2462,NEUTRAL
51,2015-06-09 01:48:32+00:00,"VIPS Vipshop Holdings Ltd. Ask
http://t.co/EnuV9yg0zZ

$VIPS $ANR $VNM $PCLN #VIPS #pennystocks #invest",IHPosts,2984,2036,NEUTRAL
52,2015-06-09 13:58:28+00:00,"$AAPL 127 @ 0.90 cents
 $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN $MSFT $DDD http://t.co/uiBNew0fIp",jotaibi61,41,14,BEARISH
53,2015-06-09 00:03:29+00:00,$BABA Nice Closing. but not to break 88$   $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN $MSFT http://t.co/d48CaEFyXn,jotaibi61,40,14,BULLISH
54,2015-06-09 03:59:24+00:00,"3,500% Gains In 8 Months &amp; More Stock Picks On The Way! Subscribe Here To Get Them Early: http://t.co/DFT1ItRxC2 $PCLN $DAL $YELP",Stockaholics,15350,7,BULLISH
55,2016-02-03 13:59:15+00:00,"ORB candidates at open $PCLN $CMG $TSLA $SPY $YHOO $GILD $AAPL $UVXY - 
https://t.co/xmN5ySZmt4
Also watch $FB as we nailed yesterday. bOOm!",tradewithjoe,14006,4226,BULLISH
56,2016-02-20 15:31:09+00:00,"$DDD Short Sales Updated Saturday, February 20, 2016 09:59:24 AM $XHB $AMZN $PCLN $SLW https://t.co/MSz8HPgn8N",IHNewsDesk,969,452,BEARISH
57,2016-02-20 02:36:09+00:00,"$PG Investor Opinions Updated Friday, February 19, 2016 8:59:26 PM $PCLN $FXI $DUST $FBP https://t.co/QpTS5UCJfO",rosnerstocks,1279,141,NEUTRAL
58,2016-02-20 19:08:03+00:00,"PCLN https://t.co/ACeL0c97E5 Inc. Open
https://t.co/ZtEBglurHF

$PCLN $ERX $IBM $CEF/A.TO  #tradeideas #investing",rosnerstocks,1280,141,NEUTRAL
59,2016-02-20 11:30:21+00:00,#Priceline Group Inc ( $PCLN) Given Buy Rating at Jefferies Group. Read more: https://t.co/D7aX7esBTr,ttravel_agency,14,2,BULLISH
60,2015-08-05 14:56:01+00:00,680 coming... $PCLN,TylerBargas,134,258,BULLISH
61,2015-08-05 14:57:17+00:00,Option Millionaires: Nolerman: Sold 1/3 $PCLN @6.88 from 3.10 http://t.co/EY7pBMf1Qi,ManiOhli,131,0,BEARISH
62,2015-08-05 12:19:34+00:00,"Priceline Results Top Views On Hotel, Rental Car Growth http://t.co/b1U3REr4Qm $PCLN rocking baby -- after a 2 year base building period",RaviRomo,139,960,BULLISH
63,2015-08-05 20:34:23+00:00,NEW VIDEO: Daily Stock Market Recap Aug 5th Bears growl after lunch http://t.co/5kP58ohcBm $AAPL $GOOGL $ES_F $NQ_F $USO $PCLN $LNKD,MaximusAnalysis,501,383,NEUTRAL
64,2015-08-05 21:05:21+00:00,"$PCLN active, relative volume: 4.23, 1H, 5:00 PM, #nasdaq $NDX $SPY",am_alerts,108,1,NEUTRAL
65,2015-08-05 21:10:23+00:00,"$GOOG Google http://t.co/Sr4WkwDKxu   

$QDEN $BSTK $VGTL $DIRV $DIGX $EMPS $atnm $baba $FXI $AAPL $BAC $FB $SPY $HPQ $ORCL $PCLN $JPM $TSLA",pepeplata9,0,1,NEUTRAL
66,2015-08-05 10:35:25+00:00,"RT @Benzinga: 10 Stocks To Watch For August 5, 2015 $ATVI $DIS $DISCA $PCLN $TSLA $GMCR $MSI $DISH $PRU $Z #premarket http://t.co/tNirT9EfQW",FrankGee305,613,935,BULLISH
67,2015-08-05 12:10:08+00:00,$PCLN Beats Profit Estimates on Higher Travel Bookings http://t.co/fJobXzIr55,ThudderWicks,44424,45282,BULLISH
68,2015-08-05 12:11:33+00:00,Dont get dragged by $AAPL weakness! See what @SteadyTrader @TripleDTrader @AnnieLogue think about $FSLR $DIS $PCLN on http://t.co/WAs0e1zC5c,Benzinga,44468,1439,BULLISH
69,2015-03-25 04:06:26+00:00,"$CYCC Stock Forum Updated Tuesday, March 24, 2015 11:11:12 PM $SCO $UCO $PCLN $EWJ http://t.co/KSCopzhcnr",IHNewsDesk,438,506,NEUTRAL
70,2015-03-25 19:50:02+00:00,"$PCLN:

Priceline: Strong Balance Sheet, Strong Revenue Growth, Fair ...:

http://t.co/De9FFT2VrY",NewsToDesk,127,0,BULLISH
71,2015-03-25 13:31:52+00:00,$PCLN go go go,strader55,1362,1626,BULLISH
72,2015-03-25 20:02:37+00:00,"$PCLN active, relative volume: 3.42, 1H, 4:00 PM, #nasdaq $NDX $SPY",am_alerts,61,1,NEUTRAL
73,2014-04-20 21:11:48+00:00,This weeks Stocks you should Watch $BDN $FMC $AVGO $PCLN #StockMarket http://t.co/N8qxhVmaSb,unflakedan,175,235,BULLISH
74,2014-04-20 00:00:19+00:00,$BMY Great #Stock Newsletter on $AVX $ASNA $PCLN #liquidity http://t.co/vrjIHQpBtt,DayBrooksrse,13,0,NEUTRAL
75,2014-04-20 19:13:11+00:00,$MAN Considering investing in $SWI $UPS $PCLN View now http://t.co/HL3j4CDv3f,Riselmingnhh,765,1381,NEUTRAL
76,2014-04-20 06:52:14+00:00,$BWC #Stock Watchlist. Dont be left behind $SIRO $MOS $PCLN #money http://t.co/gwWsaWjuYc,Insider_Trades,20560,21747,NEUTRAL
77,2015-03-30 16:39:07+00:00,Catch a winner in LIVE CHAT $GOOG $PCLN $TWTR $FB $AAPL $EBAY $GM $DUST $BABA http://t.co/l9JkTCtpHR http://t.co/yC70N9dC6d,stocknugget,2962,1433,NEUTRAL
78,2015-12-06 04:44:42+00:00,Balance Sheet:  https://t.co/QyKuSuPnsb $AAPL $GOOG $PCLN $K https://t.co/g2qiIuHcOg,bosocial,626,142,NEUTRAL
79,2015-06-29 04:26:20+00:00,"$PCLN Stock Message Board Updated Sunday, June 28, 2015 12:11:02 PM $GDX $MYEC $V $ECA http://t.co/nFBU4lq3u5",IHNewsDesk,664,504,NEUTRAL
80,2015-06-29 19:36:08+00:00,"FDN FireEye Inc. Shares
http://t.co/ZWZm43VStR

$FDN $PCLN $SDS $XBI #FDN #tradeideas #finance",danrocks4,683,501,NEUTRAL
81,2015-06-29 19:42:39+00:00,"PCLN http://t.co/3He98QhCGj Inc. Quotes
http://t.co/SU43C2dCMS

$PCLN $SLW $SSO $ASHR #PCLN #stock #stocks",DennyT14,752,902,NEUTRAL
82,2015-06-29 19:43:05+00:00,"RIG Transocean, Inc. Market Cap
http://t.co/X5cq8aYmwX

$RIG $UGAZ $UCO $PCLN #RIG #nasdaq #share",1LuckyJimmy,394,492,NEUTRAL
83,2015-06-29 00:53:53+00:00,"$APPF AppFolio INC http://t.co/OzAW2OZN3d

#lovewins #diadelorgullo #pride $BIPIX $WMIH $DIS $MDCN #BIPIX #nasdaq #finance $CTXS $PCLN $E…",bosocial,447,142,NEUTRAL
84,2015-06-29 12:29:11+00:00,"$LKQ Last Price Updated Monday, June 29, 2015 07:59:25 AM $ECA $PCLN $AHFD $VTI http://t.co/Qe3A9ZiNtF",rosnerstocks,857,144,NEUTRAL
85,2015-06-29 13:42:35+00:00,"PCLN PowerShares Emerging Markets Sovereign Debt Portfolio Short Sales
http://t.co/dFMHzdnXgl

$PCLN $CVX $CPG.TO $NBG #PCLN #invest…",lookn4wins,960,497,BEARISH
86,2015-06-29 16:52:16+00:00,"Congrats to anyone with $PCLN puts today, damn",Biotech117,114,162,BEARISH
87,2014-08-29 18:12:08+00:00,Best day trading DVD by Fous Alerts check it out! http://t.co/HJ6WDp65fM #stocks #trading #nasdaq #nyse $XLF $HPQ $INTU $INTC $PCLN $QUNR,St0ckReviews,40,8,BULLISH
88,2014-08-29 04:45:08+00:00,Option Millionaires: Vish: IMHO $PCLN is out of play since their http://t.co/r5dVH7mzWK,PerforM84697233,218,0,BEARISH
89,2015-07-14 12:46:02+00:00,"I think I might stick to my same trades from yesterday:
$FB $AMZN $BA
WATCHING:
#AIRLINES: $save $aal $dal
#TRAVEL: $PCLN $EXPE $OWW",PipsToDollars,6025,415,NEUTRAL
90,2015-07-14 21:07:57+00:00,"Our Platinum Subscribers Saw Their Stock Alerts Gain 4,000% In 10 Months! Subscribe Today: http://t.co/E82QmP1gPM $SBUX $TXN $PCLN",Stockaholics,15276,7,NEUTRAL
91,2015-07-14 21:17:09+00:00,Our Platinum Subscribers Saw Their Penny Stock Alerts Gain Over 350% In 2 Weeks! Big Update: http://t.co/OpH8n57Fki $SBUX $TXN $PCLN,StockDawgzz,15835,1,NEUTRAL
92,2015-07-14 17:20:58+00:00,"$TWTR Twitter Inc http://t.co/xynX7aQiCX

$BABA $AAPL $FB $TWTR $NFLX $GOOGL $TSLA $AMZN $PCLN $PRMTX $FOLD $SCMP $FV #PRMTX #tradeideas...",penny_stocks1,2306,1990,NEUTRAL
93,2014-08-12 08:44:21+00:00,"$GOOGL Market Cap http://t.co/LzIRwftBzR

Also See: $BLUE $ILNS $MMM $PCLN ~",nasdaqfan,200,502,NEUTRAL
94,2015-11-01 01:36:34+00:00,6 Large Cap Retailing with Great Fundamentals and Bullish Momentum $HD $PCLN $EXPE https://t.co/XoUL6cErMR https://t.co/3jRslkdXak,CMLviz,1710,16,BULLISH
95,2015-11-19 20:05:04+00:00,"RT @OpenOutcrier: $EXPE Expedia CEO Says TripAdvisor’s Booking Deal With Priceline Group Is Exclusive $TRIP $PCLN 

https://t.co/vvGF5gzrHz",Stocks824,2644,494,BULLISH
96,2015-05-31 04:28:14+00:00,"RT @TheStreet: Steve Mandel often flies under the radar, but there's nothing muted about his $1.5 billion stake in Priceline $PCLN http://t…",Donengene,682,1008,BULLISH
97,2015-05-31 13:35:34+00:00,"DUST Direxion Daily Gold Miners Bear 3x Shares Financials
http://t.co/yWGkgA0rxx

$DUST $PCLN $MTVX $SDS #DUST #stock #nasdaq",IHNASDAQOMX,458,502,BEARISH
98,2015-05-30 22:43:39+00:00,"PCLN http://t.co/yzDlvAT8FF Inc. Day Low
http://t.co/tXXAai8O2N

$PCLN $XOM $NKE $UDN #PCLN #stocks #stocks",leahanneta,485,499,NEUTRAL
99,2015-10-21 15:00:22+00:00,$PCLN continues to act well and quietly approaching new highs.,jfahmy,18860,870,BULLISH
100,2015-10-21 00:37:33+00:00,"EBAY eBay, Inc. 52Wk High
https://t.co/TL3E0PsPVA

$EBAY $PCLN $JPM $EWH #EBAY #pennystocks #stockmarket",clayton_dd,647,446,BULLISH
101,2015-10-21 16:59:01+00:00,$GOOGL and $PCLN ignoring the market move up,Stocks824,2560,493,BEARISH
102,2014-03-11 13:58:16+00:00,"@CNBC RT Today 03-11-14 $AAPL Algo TRIGGERED SELL @ 09:56 FV 330, P/T 528 #Stocks #NextTrade $PCLN $NFLX $TSLA $TWTR $FB $GOOG $AMZN $QQQ",TradingGuru,443,330,BEARISH
103,2016-01-05 00:52:03+00:00,"XRT Yamana Gold Inc. Chart
https://t.co/5BJsq2oSVK

$XRT $BIIB $SLTD $PCLN #XRT #pennystocks #stock",IHNASDAQOMX,727,455,NEUTRAL
104,2016-01-19 15:01:21+00:00,"RT @DennyT14: GLEN.L Alphabet Inc. - Class C Summary
https://t.co/ZiogvLoFXT

$GLEN.L $CELG $HOU.TO $PCLN #GLEN.L #nasdaq #share",mozelltcm12,40,88,NEUTRAL
105,2015-09-15 13:35:34+00:00,"DWTI VelocityShares 3x Inverse Crude ETN Quotes
http://t.co/bDfwYcTD8R

$DWTI $PCLN $OSK $SLTD #DWTI #finance #tradeideas",nasdaqfan,520,497,BULLISH
106,2015-09-15 12:56:16+00:00,"Our Stock Picks Gained Over 3,500% In The Past Year! See Our New Pick: http://t.co/pdMgm3hs5I $SBUX $TXN $PCLN",Stockfiendz,13028,0,BULLISH
107,2015-09-15 11:19:43+00:00,"$PCLN active, relative volume: 3.61, 1H, 7:00 AM, #nasdaq $NDX $SPY",am_alerts,117,1,NEUTRAL
108,2015-09-15 15:44:05+00:00,"PCLN http://t.co/yMZNBcoGhg Inc. % Change
http://t.co/NNGBLW1QgF

$PCLN $CXR.TO $DHI $FXI #PCLN #stocks #stocks",lookn4wins,973,495,NEUTRAL
109,2015-11-11 17:38:46+00:00,$PCLN stc @ 16 +$3.50,thealphatraders,30,62,BULLISH
110,2015-11-11 19:44:03+00:00,"PCLN https://t.co/WlvqVM95TV Inc. E.P.S.
https://t.co/KRlfbZALcc

$PCLN $HA $NUGT $DIA #PCLN #stocks #invest",Jim5011,614,450,NEUTRAL
111,2015-11-11 07:29:44+00:00,China shares struggle ahead of fresh crop of data $AAPL $GOOG $PCLN $K #wlst https://t.co/7VhfokPiUp https://t.co/V9TbGAEqtR,wlstcom,1608,70,BEARISH
112,2015-11-11 17:30:19+00:00,I'd like to see $PCLN work its way back up from here after this retrace.,HedgeStock,1229,283,BULLISH
113,2015-11-11 15:06:09+00:00,$PCLN - Why TripAdvisor Inc Stock Soared 33% in October https://t.co/FBF56t2RSI,Pzaa_Guy,42395,3204,BULLISH
114,2015-11-11 19:05:43+00:00,"RT @WrigleyTom: Also, on Thurs ...
Leon Cooperman, on Squawk Box
-
Holdings (6/30/15), via @HedgeMind 
$AGN $C $AIG $FB $PCLN $GOOGL https:…",DRJAMESCABOT,3230897,11189,NEUTRAL
115,2015-11-11 09:04:54+00:00,Priceline is added to our buy list and Tencent smashes it (great for Naspers) - https://t.co/pkONf2L6Cp $PCLN #JSENPN #Vestact #Investing,mwtreherne,311,368,BULLISH
116,2015-04-16 05:10:04+00:00,RT @Stockology101: Jawbone Puts Mobile Payments Into New Up4 Fitness Band:  http://t.co/xp3gXd9q9D $AAPL $GOOG $PCLN $K,diggingplatinum,541,860,BULLISH
117,2015-04-16 14:11:47+00:00,$MCP Pushing hard again for the next round for new highs! $FB  $NFLX $AAPL $MNOV $TWTR $PCLN,801nephi,77,224,BULLISH
118,2014-04-14 00:20:37+00:00,$MDT #Stocks you might want to sell $GMCR $NWSA $PCLN #financial http://t.co/OKGdajFtT7,sciaenidfo,6,0,BEARISH
119,2014-04-14 09:36:55+00:00,#Stocks you might want to sell $CNP $PCG $ABBV $PCLN View now http://t.co/ju1VQR6UV4,BlaiseKendallse,10,0,BEARISH
120,2014-04-14 14:44:09+00:00,$PCLN :Got on the other side today. Bot wkly 1200 calls @ assorted $. Cost Base of 8.35 . Tight leash on these,BlueFielder,3435,147,BULLISH
121,2014-04-14 01:34:59+00:00,$PRA Top Performing #Stocks today $MCD $HTS  $PCLN Visit http://t.co/e5lv7nt9hP,FoxGamblew,5,0,BULLISH
122,2014-04-14 10:54:09+00:00,$DV Great #Stock Newsletter on $AMP $BDN $PCLN I suggest http://t.co/nm0wYp3JVY,ZackeryLopezdte,2,0,NEUTRAL
123,2014-04-14 10:15:13+00:00,Todays Stocks you should be watching $WFC $GNC $ATML  $PCLN #Research http://t.co/VRty5Mp6bK,ElianHudsonsus,0,0,NEUTRAL
124,2014-04-14 13:38:25+00:00,BTO $PCLN 1200 calls for 9.00 #DayTrade,RSI_Trader,416,59,BULLISH
125,2014-06-25 14:33:00+00:00,$PCLN Better view of price testing resistance $1207 on the 5 min Notice how panic set in on 2nd test http://t.co/3ZNsg3gJnu,MarketSwingPlay,224,0,BEARISH
126,2014-06-25 15:42:52+00:00,"@Hedge_FundGirl Only one party made an offer besides $PCLN. They all had a chance to outbid $PCLN. I also said very unlikely, not impossible",outlawz616,763,300,BEARISH
127,2014-06-24 22:01:29+00:00,$PCLN Max Pain = 1200.00. Maturity = 06/27/2014.  Previous close = 1204.73. http://t.co/F7q28HMJtL,Maximum_Pain_cm,203,1,NEUTRAL
128,2015-04-05 01:19:13+00:00,"http://t.co/ROQRS3rTli &lt;- Want to make $600,00 In One Year Trading? Check out how this guy did it!  $GOOG $PCLN $VTAE",BestTradingDeal,0,60,NEUTRAL
129,2015-04-05 20:33:27+00:00,RT @tradewithjoe: Something crazy 4 my followers who trade $SPY  $IWM $TSLA $FB $AAPL $PCLN $TWTR $BABA $YHOO $GPRO $TLT $GLD $GDX  http://…,FridaSizelove,207,5,NEUTRAL
130,2015-04-05 07:41:03+00:00,"http://t.co/ROQRS3rTli &lt;- Want to make $600,00 In One Year Trading? Check out how this guy did it!  $GOOG $PCLN $VTAE",BestTradingDeal,0,60,NEUTRAL
131,2014-12-13 17:42:54+00:00,"RT @s_s_o0: #NYSE #DOW_JONES
$AAPL $GOOG $FB $AMZN $PCLN
عقد للأسبوع القادم
$LULU
55 call
Op:58 cent
السهم في طور تكوين رايه",Ksa_1_vip,293833,159280,BULLISH
132,2014-12-13 19:26:23+00:00,"RT @s_s_o0: #NYSE #DOW_JONES
$AAPL $GOOG $FB $AMZN $PCLN
عقد للأسبوع القادم
$LULU
55 call
Op:58 cent
السهم في طور تكوين رايه",Swiilam,318581,137337,BULLISH
133,2014-08-09 15:44:05+00:00,"IBD:3 IBD 50 Internets report earnings this week, all with a Chinese connection http://t.co/CoXDPjp4yr $PCLN $BITA $VIPS $ATHM $CTRP",SwingTradeAlert,1192,205,BULLISH
134,2014-08-08 23:18:56+00:00,"http://t.co/awZxDQ0zpX read_this_n0w: $PCLN volume building, earnings monday: read_this_n0w http://t.co/qLUXMvX643 http://t.co/awZxDQ0zpX",OnTimeAlerts,1185,432,BULLISH
135,2014-08-09 14:23:33+00:00,Beginners guide to Put Options http://t.co/7qKargRmOh $NFLX $PCLN $LNKD,caroltheva,628,1149,BEARISH
136,2016-02-24 22:07:06+00:00,"$JNK Stock Forum Updated Wednesday, February 24, 2016 4:59:22 PM $JNJ $CAT $PCLN $GOLD https://t.co/WmWuMM7TE0",rosnerstocks,1281,141,NEUTRAL
137,2016-02-24 19:57:13+00:00,"PCLN PowerShares Preferred Portfolio Dividend
https://t.co/6PKvpFhUJa

$PCLN $SH $FB $COST  #tradeideas #invest",IHPosts,3487,1998,NEUTRAL
138,2016-02-23 23:17:35+00:00,"RT @financialbuzz: LIVE from the Floor of the NYSE! Watch RK Walker Recap on:
$PCLN, $WMT, $JACK, $ADT, $IBM
https://t.co/givqs8rzhu",justesenhj,0,6,NEUTRAL
139,2016-02-24 18:14:33+00:00,"PCLN Top news - Feb 24th, 2016 $PCLN https://t.co/9PpVBL55v5",SweetPlatform,575,426,NEUTRAL
140,2015-08-22 01:32:19+00:00,$NFLX $PCLN $GPRO Friday Focus: A ‘Weak’ To Remember - Update from Option Millionaires - Stock Options Chatroom Wh... http://t.co/Vf4HeqOCbn,bohemiangrover1,604,645,NEUTRAL
