,Date,Text,User,Followers,Friends,sentiment
17,2014-08-03 08:02:59+00:00,Looking for the next $CAH $AVB $PBCT $GOOG #wealthmanagement http://t.co/SdeEEoYSiL,bush9f,0,0,NEUTRAL
18,2014-08-03 19:51:15+00:00,@CAMAR024 Just watched your 'easy options strategy' video on YouTube and tested on a bunch of stocks from Friday. GENIUS! $TSLA $CMG $GOOG,antdaddo,0,6,NEUTRAL
19,2014-08-03 09:37:54+00:00,Awesome #Stock #Research $SLG $MDLZ $DNKN $GOOG #singedinvestor http://t.co/gGJgGpaYRd,sashabellt1,5,0,BULLISH
20,2014-08-02 22:52:17+00:00,$EMN Get research on $ATK $GNC $GOOG Worth a look http://t.co/omaA5motFg,LanceLulu,10,4,NEUTRAL
21,2014-08-02 22:57:38+00:00,$GGP It could be breaktout time on $SPLK $CHTR $GOOG Must see http://t.co/bUabB7Y6Zl,ThigpenAli,9,6,BULLISH
22,2014-10-16 18:53:17+00:00,"RT $QQQ Algos BROKE 91.70 LEVEL, P/T 90.00 $MSFT $PCLN $GOOG $FB $TWTR $TSLA $AMZN $GPRO $AAPL $NFLX #HFT",TradingGuru,482,337,BEARISH
23,2014-10-16 21:20:22+00:00,"After-Hours S&amp;P Movers:
$XLNX +1.71%
$GCI +1.02%
$LO +0.34%
$GOOGL -4.95%
$GOOG -4.72%
$COF -2.24%
#AfterHours $SPX",brberis,390,170,BEARISH
24,2014-10-16 02:14:28+00:00,Earnings Realeases for October 16th (after the close): $ADES $AMD $ASBC $ATHN $CCK $COBZ $COF $CPHD $CYT $EGP $GOOG $PBCT $QLGC $SLB,StockWebTrading,1917,1907,NEUTRAL
25,2014-10-16 07:40:20+00:00,GOOGLE 'C' : Patent Issued for Electrical Connector with Ground Traces http://t.co/ULZmZN6BGz $GOOG,ForTraders,5002,66,BULLISH
26,2014-10-16 21:03:59+00:00,"RT @howardlindzon: Ha. @StockTwits: THE BAD NEWS:

Google $GOOG 3Q Revenue $16.52B. Market was expecting revenue of $16.6 billion 

http://…",mgspooner,395,1983,BEARISH
27,2014-10-16 21:08:30+00:00,"RT @ReutersBiz: #Google's revenue increases 20 percent, but less than expected: http://t.co/5im3SxAXej $GOOG http://t.co/jJ95MiVeJ2",Ettelwenn,244,498,BEARISH
28,2014-10-16 20:42:44+00:00,"RT @ReutersBiz: #Google's revenue increases 20 percent, but less than expected: http://t.co/5im3SxAXej $GOOG http://t.co/jJ95MiVeJ2",HijazAli,72,381,BEARISH
29,2014-10-16 20:44:35+00:00,"RT @ReutersBiz: #Google's revenue increases 20 percent, but less than expected: http://t.co/5im3SxAXej $GOOG http://t.co/jJ95MiVeJ2",Ekt_trading,74,168,BEARISH
30,2014-10-16 20:45:42+00:00,"RT @ReutersBiz: #Google's revenue increases 20 percent, but less than expected: http://t.co/5im3SxAXej $GOOG http://t.co/jJ95MiVeJ2",blackbankinc,209,1149,BEARISH
31,2014-10-16 19:26:56+00:00,Futures will b vry vry volatile with $GOOG if it misses  beats or in line,ESfuturestrader,284,178,BEARISH
32,2014-10-16 07:10:35+00:00,RT @ConfidentInvest: Infographic: How Google ($GOOG) makes money on mobile http://t.co/6udRCDcyF7,_everythingty,416,1206,BULLISH
33,2014-10-16 20:20:47+00:00,@lienjonathan sounds like a plan. u know the proper set ups for it.will discuss it in live chat in the am. $GOOGL $GOOG long plays2pay bills,racernic,1084,55,BULLISH
34,2014-10-16 20:21:58+00:00,"Google -3% AH; spending pressures EPS, paid click growth slows http://t.co/HRvIKPXAyg $GOOG $GOOGL",AlphaJason,170,240,BEARISH
35,2014-10-16 20:26:42+00:00,I believe this is the worst paid click growth for $GOOG since 2011,firstadopter,11685,877,BEARISH
36,2014-10-16 20:29:10+00:00,$GOOG #earnings disappoint. Paid clicks rose %17 vs. 22% estimate. 3% down in after-hours trading. 20% yr-ov-yr revenue increase from sites.,JonathanGreif,113,214,BEARISH
37,2014-10-16 20:31:06+00:00,"RT @WSJ: Google's headcount at the end of September was 55,030 full-time employees. Live blog of $GOOG earnings: http://t.co/Sf2MUqm0xG",jwilhelmi,3105,3183,BULLISH
38,2014-10-16 00:30:54+00:00,RT @garyricciardi: Google targets Apple with Nexus 6 phone. $GOOG $AAPL http://t.co/FZnbZ1eJ2u http://t.co/WmFglrN9zg,Franky_v2,321,638,BULLISH
39,2014-10-16 21:01:43+00:00,"$GOOG not giving much clarity on the decelerating paid click growth other than they are experimenting, ""nothing noteworthy""",firstadopter,11684,877,BEARISH
40,2014-10-16 17:48:34+00:00,"$GOOG News: ""Google Set To Miss The Mark In Q3? $GOOG #GOOGLE $GOOGL …"" http://t.co/yjea75jVSB Board view: https://t.co/bbrVx4ORNh",QP_Technology,158,360,NEUTRAL
41,2014-10-16 20:02:53+00:00,$GOOG miss #FTR1,CP_trader,194,43,BEARISH
42,2014-10-16 20:10:06+00:00,#Google Google reports third-quarter EPS of $6.35 on revenue of $16.52 billion. $GOOG Down 5 procent #dkøko #dkpol #Aktier #Stock #Friday,moelhoej,577,993,BEARISH
43,2014-04-04 08:43:58+00:00,Todays movers to research $COH $DTE $HSIC $GOOG #newsletter http://t.co/t9tMRdtjTa,DavonCamerong,0,0,NEUTRAL
44,2014-04-04 15:30:03+00:00,"I don’t have any $GOOG, but not being aware of a stock split can really throw someone off. http://t.co/m4K7VQJv7j",LawrenceRillera,128,79,BEARISH
45,2014-04-04 15:00:04+00:00,Lies BlackBerry Investors Like to Tell http://t.co/OV27Lz2TOs… via @TheStreet $BBRY $AAPL $GOOG $MSFT,WallStPlaybook,41,129,BEARISH
46,2014-04-03 23:04:34+00:00,"$GOOG Market New: Anadarko Petroleum, Barnes &amp; Noble, Inc., Google Inc http://t.co/fGtuA9o2Ul",TheStockHerald,119,0,NEUTRAL
47,2014-04-04 18:35:08+00:00,$GOOG Google's Nest Recall Is A Non-Event http://t.co/leydqLhKxQ,PlaceTrader,35,0,BEARISH
48,2014-04-04 18:36:05+00:00,$GOOG Review: Ups and downs with Google Glass apps http://t.co/MF0zVrbsT5,JackieHighfield,163,0,NEUTRAL
49,2014-04-04 19:04:11+00:00,"Google Considering Its Own Mobile Network, Says Report http://t.co/RoTS3Kpw5f #google $GOOG",Minyanville,11879,828,BULLISH
50,2014-04-04 15:10:39+00:00,and no... You won't be safe hiding in $GOOG or $FB either,A_F,2672,965,BEARISH
51,2014-04-04 07:39:08+00:00,Shoud you sell or hold stocks like $CCE $MCHP $ARW $GOOG #financial http://t.co/wJ5vkKxTT5,MarianoDissanay,0,0,NEUTRAL
52,2014-04-04 06:11:27+00:00,Do you need #Stock #Research on  $RPAI $WTW $UNM $GOOG #Stock http://t.co/PtGfxrGIaz,QuintenEnglandj,0,0,NEUTRAL
53,2014-04-04 11:33:01+00:00,THEFLYNEWS:$GOOG $MSFT New America Foundation to hold a forum: Full Story http://t.co/epCCpXl7OY,SwingTradeAlert,1078,201,NEUTRAL
54,2014-04-04 21:40:35+00:00,$GOOG Google's Slimming Search Audience: Social Media Vs. Personalization http://t.co/KJnAcXaUeR,TheStockHerald,123,0,BEARISH
55,2014-04-04 08:17:15+00:00,$GOOG - Google to launch own wireless network -&gt; http://t.co/15vdY78l9n #stock #stocks #stockaction,stocknews247,731,15,NEUTRAL
56,2014-04-04 16:40:14+00:00,"@SJosephBurns $BIIB, $AAPL &amp; $GOOG may have just found a floor on the 1yr 125",BigVTrading,97,19,BEARISH
57,2014-04-04 16:14:35+00:00,"RT @dberman_ROB: Internet stocks getting pummelled. $FB down 4.7%, $AMZN down 4.9%, $GOOG down 3.9%.",globebusiness,49550,1235,BEARISH
58,2014-04-04 14:38:17+00:00,#Stock Market Reports you need on  $CLX $ARE $CHRW  $GOOG Visit http://t.co/1mS5c6JTDa,DeonGallegosnm,0,0,NEUTRAL
59,2014-04-04 16:37:29+00:00,@Rocco_TheStreet @google @pandora_radio @Yahoo What   Would $GOOG stand to gain by buying Pandora?,sfef84,238,212,NEUTRAL
60,2014-01-19 19:49:42+00:00,RT @SeekingAlpha: Facebook's Video Views Soar: Is It Relevant? http://t.co/Ek8xfLOp5n $AOL $GOOG $TWTR $FB,GlobalNewsDepot,768,2001,BULLISH
61,2015-10-05 16:53:15+00:00,M&amp;amp;A Daily: Paving Way For Apple Car? http://t.co/Y95GgCLcbg $AMZN $ATCEY $AVGO $BHI $BRCM $CAM $CHS $CVC $EXC $FDX $GM $GOOG $GOOGL $HAL,DNev47,899,440,BULLISH
62,2015-10-05 12:20:09+00:00,ABCDEF... Here's what you need to know about Alphabet $GOOG $GOOGL  http://t.co/DK4ZaNlAYu,Benzinga,45529,1443,BULLISH
63,2015-10-05 20:01:04+00:00,"Almost forgot; result of last trade ($FB $AMZN $GOOG $NFLX $BLK $LNKD tweeted...) 
$GOOGL Entry 661.67 Closed 672.… http://t.co/6GtxeZ5IWR",satish_kumar21,13,5,BULLISH
64,2015-10-05 19:41:23+00:00,Gain from movement in these buzzing assets #Greekdebt $DJIA $GOOG $SPX $TWTR http://t.co/edqYttwlhe http://t.co/LAE1utx0A1,BUZZ_Just_In,824,387,BULLISH
65,2015-09-26 00:05:41+00:00,$GPRO Another blast from the past - http://t.co/IEBPpPKizf $AAPL $GILD $GOOG $GOOGL $PCLN $SPY $Z $QQQ $NFLX $GL… http://t.co/6GtxeYO85j,satish_kumar21,14,5,BULLISH
66,2015-09-25 22:17:09+00:00,Investors Buy Shares of Google on Weakness on Insider Selling (GOOG) - TickerLens $GOOG #Google #wlst http://t.co/S2bgsL3UxH,wlstcom,1530,1765,BEARISH
67,2015-09-25 22:04:58+00:00,"RT @tradewithjoe: SPECIAL $25/month Twitter Rate - 
http://t.co/J1xwgbmglc
$LNKD $PCLN $BIDU $GOOGL $GOOG $NFLX $AAPL $AMZN $BAC $FIT $SHAK…",thomasmbakerjr,278,710,NEUTRAL
68,2015-09-26 18:37:33+00:00,"GOOG Google Inc. - Class C Stock Forum
http://t.co/SW8blNHntW

$GOOG $HAS $DUST $ELNK #GOOG #tradeideas #finance",rosnerstocks,992,144,NEUTRAL
69,2015-09-26 11:42:55+00:00,"CVC Cablevision Systems Day High
http://t.co/AxuBsWMwim

$CVC $GOOG $OMEX $CSH/UN.TO #CVC #tradeideas #stocks",stockaced,902,595,BULLISH
70,2015-09-26 16:36:15+00:00,"DUST Direxion Daily Gold Miners Bear 3x Shares Market Cap
http://t.co/uvclmF7Ctc

$DUST $WMIH $AAPL $GOOG #DUST #stock #finance",PolgarStocks,837,497,BEARISH
71,2014-05-25 20:20:07+00:00,"$GOOG: An Interview With Walt Mossberg And Kara Swisher, The Most Powerful Me... http://t.co/QgXYmgLY95",PlaceTrader,64,0,NEUTRAL
72,2014-05-25 20:01:07+00:00,$GOOG: Google deal highlights risk of leaving staff to their own devices http://t.co/e7H2C9F21X,PlaceTrader,64,0,BEARISH
73,2014-05-25 06:07:45+00:00,Google developing tablet with advanced vision capabilities $GOOG http://t.co/QAWhMGipxy,Dr_E_Mattar,520,93,BULLISH
74,2015-03-06 10:10:16+00:00,RT @Benzinga: Tomorrow you can #AskGeneMunster your questions on $AAPL $TWTR $FB $GOOG live @ 8:35 am ET http://t.co/V2lDWGLEXg http://t.co…,DrTony44,2633,2751,NEUTRAL
75,2015-03-06 12:42:16+00:00,"RT @QP_Technology: $TWTR $FB $GOOG News: ""#AskGeneMunster your questions on TODAY $AAPL $TWTR $FB …"" http://t.co/sO6n9uOQoq Board view: htt…",bri_valleskey,656,1194,NEUTRAL
76,2015-03-06 14:04:15+00:00,"Great 15 minutes on the future of $AMZN, $GOOG, $FB, $APPL :  http://t.co/LuDfmCJbET",TomMurdock,421,319,NEUTRAL
77,2015-03-06 00:11:52+00:00,#socmed: the singularity of the modern advertising age. “@WSJ: http://t.co/EWvEHMWEqy $GOOG $FB”,tvTechDirector,54,112,NEUTRAL
78,2015-03-06 13:25:34+00:00,"RT $AAPL Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 08:22, P/T 125.00 $GOOG $BABA $FB $NFLX $BIDU $GPRO  $TSLA #HFT #Quant",TradingGuru,532,356,BEARISH
79,2014-11-26 00:54:22+00:00,"Should you buy, sell or hold $GOOG $IP $BRCM $SSO #overvalued http://t.co/TOUXoMOEvz",ComplexMay,205,599,NEUTRAL
80,2014-11-26 11:12:49+00:00,$ADM Great #Stock Newsletter on $SCI $SDRL $GOOG Check out http://t.co/Y1m5HCUZBK,Duran26Dallas,71,209,NEUTRAL
81,2014-11-26 15:50:04+00:00,GOOGLE 'C' : A Jumbo way to shop  http://t.co/F5RYo4I58y $GOOG,ForTraders,5153,66,BULLISH
82,2014-11-26 17:06:17+00:00,$RAX Get research on $SEIC $HPT $GOOG Must see http://t.co/QJ4lnNnuwq,lacking37,239,665,NEUTRAL
83,2014-11-26 18:47:26+00:00,$MU Micron Technology (MU) 35.20 +0.40 (+1.15%) $GDX $GOOG $VA http://t.co/V5xGfJQsM0,leahanneta,320,501,BULLISH
84,2014-11-26 13:13:21+00:00,Should you hold or add to  $TIBX $CVC $TKR $GOOG #investing http://t.co/zbmF9i9owV,SolTillery,70,326,NEUTRAL
85,2014-11-26 17:42:42+00:00,"Google Play’s Cyber Week sale is loaded with cheap movies, games, music and more $GOOG - http://t.co/jh5MhIFqeh",bobbyw24,1248,1756,BULLISH
86,2014-11-26 14:55:04+00:00,"RT $TSLA Algos triggered BUY @ 09:55 in SIGMA-X, CROSSFINDER, ATS, LX P/T 252 $BABA $BIDU $PCLN $GOOG $FB $AMZN $GPRO $NFLX $AAPL $QQQ #HFT",TradingGuru,492,339,BEARISH
87,2014-11-25 23:13:03+00:00,Are you considering selling $OAS $VMW $MDRX $GOOG #financialnews http://t.co/JHbvvWwZ6A,LouisPies1,40,149,NEUTRAL
88,2014-11-26 19:26:18+00:00,Looking for more info on $DATA $DLTR $GOOG  $NUAN Visit http://t.co/wokx6p9NIb,AnjelicaMccart,199,631,NEUTRAL
89,2014-11-26 06:55:02+00:00,GOOGLE 'C' : Appeals Court Must Fix Dangerous 'Innocence of Muslims' Copyright Ruling http://t.co/7nO0pZoZRv $GOOG,ForTraders,5157,66,BEARISH
90,2015-11-23 21:02:12+00:00,"$GOOG:

Can Google Stunt Amazon’s Breakneck Cloud Growth?:

https://t.co/7LzA03xhcz",StockNewsWires,684,9,BEARISH
91,2015-11-23 15:26:51+00:00,"RT @UPTRENDZz: $SCIE STRAP UP

$BIEI $KBIO $OWOO $CAPV $HART $MJNA $HEMP $BTFL $WRFX $PVSP $SLNN $GNPT $AAPL $GOOG $TDEY $PYPL",Dr_CASH_,9141,2731,BULLISH
92,2015-11-23 18:51:35+00:00,"XLI Technology Select Sector SPDR E.P.S.
https://t.co/bSuF6R7PHN

$XLI $GOOG $UVXY $GOOGL #XLI #tradeideas #investing",IHNASDAQOMX,670,455,NEUTRAL
93,2015-11-23 21:28:36+00:00,"RT @IHNewsDesk: BABA Alibaba Group Holding Ltd. Ask
https://t.co/jasWfYzMo7

$BABA $GOOG $INTU $MENT #BABA #invest #share",diggingplatinum,998,1492,BULLISH
94,2015-11-23 13:01:12+00:00,$GOOG - Dubai Internet City: 3 Things You Should Know https://t.co/Zl6L1NGqAk,solotradersmx,696,1043,NEUTRAL
95,2015-10-13 16:37:07+00:00,Apple TV: The Amazon Ban Won't Hurt A Bit http://t.co/YgEToxEDes $AMZN $GOOG $GOOGL $AAPL http://t.co/6GtxeYO85j,satish_kumar21,13,5,BULLISH
96,2015-10-13 20:00:03+00:00,"Dear Tim Cook, Amazon Just Banned Your Apple TV 4 http://t.co/wjrw1ZZtjy $GOOG $GOOGL $MSFT $SNE $AAPL $AMZN",SAlphaAAPL,1921,15,BEARISH
97,2015-10-13 04:50:34+00:00,"$GOOG Reviews Updated Monday, October 12, 2015 12:07:21 PM $RWM $DDD $XME $NATI http://t.co/xaibr3TDhs",PolgarStocks,869,497,NEUTRAL
98,2016-02-19 21:12:48+00:00,"#Google ( $GOOG) Translate Adds More Languages, Covers 99% of Users. Read more: https://t.co/KlbPg3h3VX",It_c0nsulting,26,3,NEUTRAL
99,2016-02-19 00:21:10+00:00,You can now try #Google ( $GOOG)'s emotion-detecting image API for yourself. Read more: https://t.co/1hdPDTJWOV,It_c0nsulting,27,3,NEUTRAL
100,2016-02-19 06:07:57+00:00,"RT @rosnerstocks: $XLB Investor Opinions Updated Thursday, February 18, 2016 10:59:26 PM $GOOG $EWY $RXMD $CHK https://t.co/6Tx4qJ7L6H",k_carey1297,317,1079,NEUTRAL
101,2016-02-19 02:24:18+00:00,https://t.co/5wRLSJ8Cho Classic big win by @super_trades $MBLY $AAPL $JCP $TASR $GOOG,StocksRuss,10,60,BULLISH
102,2016-02-19 10:44:38+00:00,"$PMCB Stock Forum Updated Friday, February 19, 2016 04:59:22 AM $GOOG $USO $MO $IWM https://t.co/ukfffyGmLm",IHNewsDesk,971,452,NEUTRAL
103,2016-02-19 12:06:29+00:00,$VPCO Closed Up 122.22% Yesterday! Big News: https://t.co/d7FRryJjki $GPS $NSPR $GOOG,Stockfiendz,12577,0,BULLISH
104,2016-02-19 12:09:25+00:00,RT @marketexclusive: Alphabet Inc (NASDAQ:GOOGL) Under Fire for Not Paying ‘Google Tax’ https://t.co/CsjCZZhNwW $GOOGL $GOOG #Googletax #St…,Crlspy_Live_Sav,23,507,BEARISH
105,2016-02-19 19:51:59+00:00,#Google ( $GOOG) Buys Slack-Like Singaporean Startup Pie. Read more: https://t.co/Kqp4ihjlfS,It_c0nsulting,25,3,NEUTRAL
106,2016-02-19 23:04:10+00:00,"RT @iamDeveloper: World's Most Admired Companies 2016 via @FortuneMagazine
$AAPL $GOOG $AMZN $BRK $DIS $SBUX https://t.co/75xFsxTRPQ",Makeinst1,2673,2948,BULLISH
107,2016-03-01 17:15:21+00:00,#Google ( $GOOG) Chrome 48 Close to Becoming the World's Top Browser As IE Usage Collapses. Read more: https://t.co/V6dHgKew2T,It_c0nsulting,33,3,BULLISH
108,2016-03-01 22:12:29+00:00,RT @CenterTrading: AAPL Stock Price Set To Breakout On Huge Technical Pattern https://t.co/dCnsjqLOZn $AAPL $GOOG $NFLX $BAC $UWTI $DIA htt…,magaoconstancio,48,1726,BULLISH
109,2016-03-01 13:50:06+00:00,Top 15 Smartphone Apps: https://t.co/viLETWGCUL (via @ValaAfshar). $AAPL $AMZN $FB $GOOG $GOOGL $P $TWTR $YHOO https://t.co/xMP6lkMatt,KesslerSPGlobal,797,580,NEUTRAL
110,2016-02-29 23:37:05+00:00,"GOOG Alphabet Inc. - Class C Yield
https://t.co/nCnzg8YoQm

$GOOG $TSN $MRO $AAPL  #stockmarket #tradeideas",langanstocks,380,143,NEUTRAL
111,2016-03-01 10:30:50+00:00,#Google ( $GOOG) Screenshot Mockups Detail Notification Shade and Quick Settings in Android N. Read more: https://t.co/wwDPBxmYaG,It_c0nsulting,33,3,NEUTRAL
112,2016-03-01 16:07:28+00:00,RT @YahooFinance: #Google's self-driving cars learned an important lesson about driving near buses https://t.co/6rwfvrEkPB $GOOG https://t.…,brightwayinsu,274,323,BULLISH
113,2016-03-01 22:33:17+00:00,RT @CenterTrading: AAPL Stock Price Set To Breakout On Huge Technical Pattern https://t.co/dCnsjqLOZn $AAPL $GOOG $NFLX $BAC $UWTI $DIA htt…,SaraaaTarekk,146,1446,BULLISH
114,2016-03-01 14:23:03+00:00,Google’s self-driving cars learned an important lesson about driving near buses $GOOG… https://t.co/gSs1r2F47l https://t.co/xkoGyQyrpD,tech_pause,144,3,NEUTRAL
115,2016-03-01 16:57:13+00:00,"$GOOG
https://t.co/1PAyzcCBlj",my143life,1260,1926,NEUTRAL
116,2016-03-01 21:24:36+00:00,RT @CenterTrading: AAPL Stock Price Set To Breakout On Huge Technical Pattern https://t.co/dCnsjqLOZn $AAPL $GOOG $NFLX $BAC $UWTI $DIA htt…,pauloninaolive1,15,212,BULLISH
117,2016-03-01 21:32:27+00:00,RT @CenterTrading: AAPL Stock Price Set To Breakout On Huge Technical Pattern https://t.co/dCnsjqLOZn $AAPL $GOOG $NFLX $BAC $UWTI $DIA htt…,0f39b3c2,43,0,BULLISH
118,2016-03-01 16:38:34+00:00,"HIMX Horizons BetaPro NYMEX Crude Oil Bear Plus ETF Last Trade
https://t.co/A2udEZZuMm

$HIMX $LABD $GOOG $DIS  #invest #pennystocks",iHangout4,705,420,BULLISH
119,2016-03-01 03:16:14+00:00,RT @CenterTrading: Why Warren Buffett Is Wrong About Piggybacking Trades https://t.co/iNDLKsA20w $DIA $QQQ $SPY $AAPL $GOOG $IBM $NFLX http…,abuhanif_js,167,0,BEARISH
120,2016-03-01 01:56:02+00:00,RT @CenterTrading: Why Warren Buffett Is Wrong About Piggybacking Trades https://t.co/iNDLKsA20w $DIA $QQQ $SPY $AAPL $GOOG $IBM $NFLX http…,DJ_Mandrevski,2491,2973,BEARISH
121,2015-06-09 10:51:08+00:00,"ZIOP ZIOPHARM Oncology, Inc. Bid
http://t.co/anNIOyLIFQ

$ZIOP $GOOG $BLTA $DB #ZIOP #share #finance",IHNASDAQOMX,457,502,NEUTRAL
122,2015-06-08 22:05:17+00:00,$GOOG:US Google car collisions minor #GOOGLE INC  http://t.co/TfZ9BHYRbH #SP500,FinSentS_SP500,1327,1402,BEARISH
123,2015-06-08 22:54:18+00:00,RT @businessinsider: Why everyone suddenly thinks Google will acquire Twitter $GOOG $TWTR http://t.co/MBFTgqd1gb,AgeofIrony,502,1896,BULLISH
124,2015-06-09 14:07:38+00:00,RT @gurutr8s: $GOOG trimmed 252 puts at $5.16 from $2.30 /// $SPY $TSLA $AAPL $NFLX $FB,72olds,323,178,BEARISH
125,2015-06-09 14:17:05+00:00,$GOOG:US Google Rating Increased to Strong-Buy at Vetr Inc. (GOOG) #GOOGLE INC  http://t.co/qpATOKHEAV #SP500,FinSentS_SP500,1371,1797,BULLISH
126,2015-06-09 17:45:15+00:00,Is Tim Cook The New Steve Ballmer? $AAPL $GOOG $MSFT http://t.co/BieBq5KDkc http://t.co/4mxzpcpfPh,Benzinga,43370,1371,NEUTRAL
127,2015-06-09 17:54:08+00:00,$AAPL $GOOG ETA2015-85 - Nasdaq to Introduce a New Patent Pending Retail Order Process: News Cat... http://t.co/8KmGt811tC @MaximumPenny,OTCstockmoney,63,75,BULLISH
128,2015-06-09 21:12:31+00:00,$GOOG http://t.co/zzGEvirsQD Are These The Best Jobs For Women In 2015? http://t.co/c3Fj3S6dr5,claytonrikktorr,89,103,NEUTRAL
129,2015-06-09 13:20:10+00:00,"""Trade Smarter"" Chart The Next Company 4 Target Price http://t.co/NxcnL2kmxQ   $AAPL $MSFT $GOOG $NVDA $LRCX $INTC $CSCO $FEYE $GILD $FB $MU",icharttop,2875,2647,BULLISH
130,2015-06-09 13:58:28+00:00,"$AAPL 127 @ 0.90 cents
 $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN $MSFT $DDD http://t.co/uiBNew0fIp",jotaibi61,41,14,BEARISH
131,2015-06-09 16:13:04+00:00,$GOOG http://t.co/zzGEvirsQD More Bad News for ObamaCare: Enrollees See Little Benefit from Medicaid Expansion http://t.co/wBvi5dadzq,claytonrikktorr,89,103,BEARISH
132,2015-06-09 01:31:33+00:00,"ACT Actavis, Inc. Dividend
http://t.co/iuyudd8Q1F

$ACT $CBI $GOOG $BND #ACT #finance #invest",nasdaqfan,433,499,NEUTRAL
133,2015-06-09 00:34:13+00:00,Our Stock Alerts Gained Over 1300% In Less Than 3 Months! See Our New Picks: http://t.co/keLIhbtrUQ $CBL $GOOG $BLL,StockRocketzz,14971,1,BULLISH
134,2015-06-09 00:03:29+00:00,$BABA Nice Closing. but not to break 88$   $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN $MSFT http://t.co/d48CaEFyXn,jotaibi61,40,14,BULLISH
135,2016-02-03 17:40:53+00:00,"WOW … Alphabet Inc Stock Has Some Losing Bets (GOOG, GOOGL) https://t.co/1irLOkREZs $GOOG",TickerLensGOOG,11,0,BEARISH
