,Date,Text,User,Followers,Friends,sentiment
20,2014-08-03 16:18:26+00:00,Next BE$T THING to Jim'$f http://t.co/ZFB3aCAHlv,DradeSF,67,248,NEUTRAL
21,2014-08-03 03:02:47+00:00,Get great research on stocks $NYCB $AIG $T $YOD Must have http://t.co/j9oOG4Pb2q,EdwinStarla,2,0,BULLISH
22,2014-08-02 22:09:38+00:00,I Bud You - Bama ft. Re$T - Light Up Freestyle - Official Music Video Filmed by N.O.E TV* http://t.co/oNOpxJTz9i,Handsome_H,479,885,NEUTRAL
23,2014-08-03 10:16:53+00:00,**WhAT__ Y0U'VE__ B3EN **MI$SING** ThE SWeEt3$T gIrl** - 22 - #Lawrence: keep calm and relax as i get you up a... http://t.co/iUyUQZNqTJ,BBWEscorts69,19,25,NEUTRAL
24,2014-08-03 05:06:21+00:00,¤GHO$T MAFIA SUPREME¤,Xlow_Tizzie,632,929,BULLISH
25,2014-10-16 02:50:24+00:00,"RT @IBDinvestors: Netflix has lots of ""Friends"" but not as many customers as the streaming service expected http://t.co/lGuDq2OSZZ $NFLX $T…",kitenio,79,229,BULLISH
26,2014-04-04 00:14:07+00:00,TEKNOLOJ-KOMUNYX-$TÝLLO-MEX-VER: BRONZE! Charles Chibana vence judoca da Mongólia n... http://t.co/fLmXs3h25G,mexvertek,613,1187,BULLISH
27,2014-04-04 13:37:10+00:00,DennyT: HDOG HUB: FSLR Headlines $FSLR $NTAP $XOM $MDLZ $T Buy or S http://t.co/rHS5ngomkE,iHangout,625,1334,BULLISH
28,2014-04-04 13:56:36+00:00,"$T Samsung Galaxy S5 comes late to Verizon, but on a 2-for-1 deal http://t.co/4pforpcOWt",ByrneBray,78,0,BULLISH
29,2014-04-04 05:10:54+00:00,Gone But Still Livin by YTR - YADADA THE REALE$T http://t.co/WFacgxJsuY on #SoundCloud,MOTIFADEDMUSIK,119,363,NEUTRAL
30,2014-04-04 18:41:30+00:00,"""IM JU$T THAT NIGGGA..BUT U DONT KNOW IT YET.""",JoeFresherr415,283,463,BULLISH
31,2014-04-04 11:31:21+00:00,Spending all my days on the EA$T$IDE ooohhhh,OG_PabloFresh,476,391,BULLISH
32,2014-04-04 00:36:09+00:00,amen $T @TeijiMack: I been stressin... for a blessing Expand,PierreBourne,798,796,BEARISH
33,2014-04-04 20:33:41+00:00,#Rp...Shout out to @whomikedean for reppin the £MPR€SSIONI$T sweatshirt and showing love!… http://t.co/efxGqFwF6w,UniquImpression,91,299,BULLISH
34,2014-04-03 23:32:27+00:00,$T - Obamas NSA overhaul may require phone carriers to store more data -&gt; http://t.co/A7Mc5JYFMn #stock #stocks #stockaction,stocknews247,729,15,BULLISH
35,2014-01-19 16:22:53+00:00,RT @xPayperPlaneJay: @BreakinNEnterin check out ----&gt;‘Jet Fuel- Payper Plane Jayne (L0$T NN $PVCE)’ by Payper Plane Jayne on #SoundCloud? h…,DahmC3,490,345,NEUTRAL
36,2014-01-19 18:48:50+00:00,"Good Morning! $$
 ‘AWALthe1$T- Girl Talk’ by @goingawal on #SoundCloud? https://t.co/UveAaEOMOP",GoingAwal,801,684,NEUTRAL
37,2014-01-19 11:04:54+00:00,"RT @postkneejerk: KKKHRI$T!
RIO'z HT!
@NextWaveCreate 
@nickofnz 
@nickpol 
@nlru 
@NoHookerNoPeace 
@NoLabelsOrg 
@NoogooKhan 
http://t.c…",Stenglart,1041,1453,BULLISH
38,2014-01-19 21:13:27+00:00,WEST UP or VE$T UP !,baby_tooly,337,274,BULLISH
39,2014-01-19 20:35:38+00:00,Brady your throws are TOO FA$T calme the fukk done you guys don't have the Flash ⚡️ on yo team lmaoo,RitcheYouBEEZY,118,327,BEARISH
40,2014-01-19 16:41:35+00:00,"Show My niggas Some Love!
LO$T Ft. ANEURYxDINERO’ by KingAR https://t.co/cc1ko5RbIm",MannyBe_Oxsik,657,604,BULLISH
41,2015-10-05 13:26:04+00:00,"@BS_Whistler $T AT&amp;T, Viacom sign new distribution deal http://t.co/0AoRrFEXSf",sa_alerts,2098,31,BULLISH
42,2015-10-05 11:48:33+00:00,Few Setups for Monday http://t.co/OzjDBPRsnh other stocks to watch today $SUNE $PEGI $JNPR $SQNM $WYNN $BSX $TOL $BLUE $ONCE $T $VZ $OTIC,ACInvestorBlog,13311,317,BULLISH
43,2015-10-05 13:46:36+00:00,"TVIX Direxion Daily Small Cap Bear 3x Shares Ask Size
http://t.co/IfASoQurDz

$TVIX $HGD.TO $MDCO $T #TVIX #finance #investing",lookn4wins,990,495,BULLISH
44,2015-10-05 20:58:22+00:00,"RT @i3KID: Support Good Music !!!

 LA$T FLIGHT TO FAME #MIXTAPETRAILER 

 http://t.co/huvOuBpFfu

@SoCaam 

🔥🔥🔥🔥",bahamiangirl24,2242,2129,BULLISH
45,2015-10-05 21:43:04+00:00,"RIG Transocean, Inc. Quotes
http://t.co/FTW2auD3ZP

$RIG $XOM $T $ASHR #RIG #finance #investing",IHPosts,3199,2020,NEUTRAL
46,2015-09-26 15:49:44+00:00,AT&amp;T: Questionable Synergy Prospects Don't Change Value http://t.co/MgX46sSBzd $T,SA_LongShort,958,32,BEARISH
47,2015-09-26 00:16:43+00:00,Check out music from CARTOONE$T! - https://t.co/uFhsUiJTiw,therealTOONEST,1128,816,NEUTRAL
48,2015-09-26 08:39:16+00:00,RT @MacElevenBeats: @97soundMusic - ALMO$T RICH [Remix] Feat. Coupe -| http://t.co/7uj9pFu7uk,BIGLesForReal,1153,138,NEUTRAL
49,2015-09-26 08:40:24+00:00,RT @MacElevenBeats: Get that new 97sound heat: ALMO$T RICH Feat. Coupe | http://t.co/7uj9pFu7uk,BIGLesForReal,1153,138,NEUTRAL
50,2015-09-26 14:58:06+00:00,"RT http://t.co/peaXoLgKW2 F Ford Motor Co. Investor Opinions
http://t.co/e9FFyK6fcW

$F $KO $T $CVC #F #stocks #pennystocks",stockaced,900,595,NEUTRAL
51,2015-09-26 13:48:07+00:00,"T AT&amp;T, Inc. Exchange
http://t.co/3IJoNSB4zK

$T $USERX $AUY $MDCO #T #pennystocks #share",Jake132013,727,489,NEUTRAL
52,2015-09-26 16:37:35+00:00,"FB Facebook, Inc. Dividend
http://t.co/eSx8iqVRfM

$FB $WMIH $T.TO $SMH #FB #stockmarket #stockmarket",Stock_Tracker1,1492,496,NEUTRAL
53,2015-09-26 19:48:15+00:00,"TNA ProShares UltraPro QQQ Financials
http://t.co/Rdd9mltmkz

$TNA $NKE $SLW $T #TNA #invest #tradeideas",rosnerstocks,992,144,NEUTRAL
54,2015-09-26 10:05:07+00:00,Investment Talk: Telus Corp. $T.CA $TU http://t.co/paFKyWEBs8 via @spbrunner,DividendHawk,1659,744,NEUTRAL
55,2015-09-26 02:46:36+00:00,RT @gloccboyz: BiLY BLA$T NEXT !!!,YoRalphsOdd,290,269,BULLISH
56,2014-05-25 13:41:39+00:00,"Want to know why we bought #Stock in $T? Click to see why: http://t.co/SuTT2m06Mb
#Dividend #investing",DvdndDiplomats,73,197,NEUTRAL
57,2014-05-25 13:16:43+00:00,JUNGLI$T IS BACK,nxyib_,697,524,BULLISH
58,2014-05-25 11:49:47+00:00,RT @CASPERxOFFICIAL: $Å$QÙÂTČH F€$TÏVÂ£. pic: @brockfetch http://t.co/8gzf5v4sNb,Sophie_block_,20,23,BULLISH
59,2014-05-25 20:50:29+00:00,TEKNOLOJ-KOMUNYX-$TÝLLO-MEX-VER: Agora é Tarde 21/05/2014 - Renata Fan (íntegra) http://t.co/jYywoZ7zei,mexvertek,618,1211,NEUTRAL
60,2014-05-24 22:17:05+00:00,$T: Google Inc: Fanning the Fiber Flames http://t.co/oJheqy8wOR,LeonelCannavo,262,0,BEARISH
61,2014-05-25 16:11:50+00:00,KING SH$T 2014 Prom http://t.co/U8suZ1kMG0,ZahraStrong,83,257,BULLISH
62,2014-05-25 03:32:22+00:00,RT @YUNGKENSUSHI: GHO$T EP by YUNGKENSUSHii http://t.co/Gnuy5iEQC3 on #SoundCloud,gudda4life,2032,447,NEUTRAL
63,2014-05-25 20:31:53+00:00,@____Speedy 🔥🔥🔥New MUSIC: @_FreddieFoolay #ILLE$T 🙌 http://t.co/Va8FpwNWNo #L0UDSEASON 🔊🔊💣,__LOUD,220,694,BULLISH
64,2015-03-06 16:28:00+00:00,"RT @ReutersBiz: #Apple to join the Dow Jones Industrial Average on March 18, replacing AT&amp;T: http://t.co/mQmYqZaMaB $AAPL $T http://t.co/4D…",CaspersenBrian,74,355,BULLISH
65,2015-03-06 16:31:28+00:00,39 users are still bearish on Apple as they replace AT&amp;T's place in the Dow Jones Industrial Average: http://t.co/L6jDnRsOmm $AAPL $T,Vetrdotcom,505,617,BEARISH
66,2015-03-06 19:57:02+00:00,"#Apple $AAPL To Join The Dow Jones Industrial Average March 18, Replacing AT&amp;T $T http://t.co/7LBIcTNpXN",diegodaquilio,424,33,BULLISH
67,2015-03-05 23:05:21+00:00,[Sponsored Mixtape] COA$T GVNG Recording Artist Metro Voice Releases ‘Since ’93’ https://t.co/1MvdEeFcoe,AllUnsignedFM,753,889,NEUTRAL
68,2015-03-06 01:12:55+00:00,"RT @__DuWop: S/0 to $$0 @itsuncletrap @Capo_DC4L @_TyLamar @Redds827  my $quad man, I know they got my back through it all. #IN$QUADITRU$T …",Capo_DC4L,127,405,BULLISH
69,2015-03-06 15:06:52+00:00,"RT @ReutersBiz: ""This is a sign of the times."" Apple to replace AT&amp;T in Dow industrials on March 18: http://t.co/J4qqomZKHs $AAPL $T http:/…",TheZubairShaik,30,205,BULLISH
70,2015-03-06 15:11:12+00:00,"""A sign of the times."" Apple will replace AT&amp;T in the Dow Jones on March 18: http://t.co/TqaLofkpiw $AAPL $T http://t.co/bAMRRextSc”",SteveKrief,99,363,BULLISH
71,2015-03-06 15:21:12+00:00,.@NorthmanTrader  What about $T?   $AAPL https://t.co/gmjpbSv0fa,MarathonWealth,2274,851,NEUTRAL
72,2015-03-06 14:00:36+00:00,"#DJIA Shakeup!!
#Apple in, #ATT out effective at the open on March 19.
$AAPL $T $DIA",Brady_FBN,1757,124,BEARISH
73,2015-03-06 14:05:23+00:00,"$AAPL joining the Dow! Say, this sounds familiar from @rodrigocampos and @chuckmik. Goodbye $T http://t.co/vVvSatsnAh via @reuters",RyanVlastelica,130,378,BULLISH
74,2015-03-06 14:51:32+00:00,RT @LiLDoobies: WHOLE CREW FULL OF GET MONEY FA$T BITCHES  https://t.co/eEHk0EMC4b @saynettaa,DJ_Tkev,880,562,NEUTRAL
75,2015-03-06 14:54:34+00:00,"RT @ReutersBiz: Apple rises 1.2 percent at the open, AT&amp;T down 1 percent. $AAPL $T",FinanzLinksWelt,732,196,BEARISH
76,2015-03-06 14:33:26+00:00,RT @angelonetfc: ANGELO-NET-TEKNOLOJ-KOMUNYX-$TÝLLO-MEX-VER: LARA BATISTA-SEDUTORA http://t.co/TmJvdNjfSI #angelonetoficial,angelapoplade,40,117,NEUTRAL
77,2015-03-06 00:53:03+00:00,Take it one at a time... #4FMIB31415$T#4LEFT https://t.co/cdK33jF2i8,Muhneyy_Kev,489,407,NEUTRAL
78,2015-03-06 16:10:29+00:00,"RT @jeffseibert: Apple joins the Dow, replacing its former partner that made this moment possible. $AAPL $T",0xmchow,1244,156,BULLISH
79,2015-03-06 14:14:53+00:00,"RT @kaylatausche: $AAPL replacing $T in DJIA. Predecessor American Telephone &amp; Telegraph joined the Dow on 10/4/1916, almost 100 years ago.…",BowmanJohnL,2216,303,BULLISH
80,2015-03-06 14:15:07+00:00,"RT @kaylatausche: $AAPL replacing $T in DJIA. Predecessor American Telephone &amp; Telegraph joined the Dow on 10/4/1916, almost 100 years ago.…",tomlucas6282,62,166,BULLISH
81,2015-03-06 14:22:15+00:00,RT @ReutersBiz: BREAKING: Apple to replace AT&amp;T in Dow industrials. http://t.co/02DiDgNSxZ $AAPL $T,devnullius,14557,14325,BEARISH
82,2014-11-26 01:23:51+00:00,Kaliao - JU$T BAR$ 💯😏💂,Trelle_The_Man,1877,986,BULLISH
83,2014-11-26 10:13:58+00:00,RT @greatspoke: Analyst releases opinions on undervalued stocks $LVGI $SWRF $PBR $NEFF $DTV $T $MO http://t.co/7LkeMulRMK,rmpirendo,7,63,BULLISH
84,2014-11-26 09:35:06+00:00,RT @greatspoke: Analyst releases opinions on undervalued stocks $LVGI $SWRF $PBR $NEFF $DTV $T $MO http://t.co/7LkeMulRMK,vahedysosok,83,51,BULLISH
85,2014-11-26 10:08:00+00:00,RT @greatspoke: Analyst releases opinions on undervalued stocks $LVGI $SWRF $PBR $NEFF $DTV $T $MO http://t.co/7LkeMulRMK,tynaxobagebu,74,56,BULLISH
86,2014-11-25 23:23:43+00:00,Is it breakout time on $DAL $T $XL $BWP Must have http://t.co/sCoqc25tHB,GuyJeanna,9,0,BULLISH
87,2015-11-23 19:10:29+00:00,RT @BuckGordy: JU$TIN – “JU$T HU$TLE BxTxH – Booking No. 3883076” (EP) | @JUSTHUSTLE_Bx | https://t.co/wxfFhpH4Wc https://t.co/jdU2aCtc8t,JUSTHUSTLE_Bx,252,510,NEUTRAL
88,2015-11-23 22:50:48+00:00,"+&amp;OPt^W(eE(a""AM$4|W8&amp;Q?kA)&lt;$T~0T=2\OVPTkk(K-Z5_wc_W",PermutatorBot,65,0,BULLISH
89,2015-11-23 18:25:01+00:00,JU$TIN ‘JU$T HU$TLE BxTxH – Booking No. 3883076’ EP https://t.co/Rvwg2Rxij5,realjdobypr,5533,5293,NEUTRAL
90,2015-11-23 19:19:26+00:00,RT @TripleHQLove: JU$TIN – “JU$T HU$TLE BxTxH – Booking No. 3883076” (EP) | @JUSTHUSTLE_Bx | https://t.co/EjdB0e9eTw https://t.co/kFQKtUAzI7,JUSTHUSTLE_Bx,252,510,NEUTRAL
91,2015-11-23 21:21:54+00:00,"🔃 @scarletmonahan:

""C💩meron's
 ELI🏆I$T
 E✖️🏆REMI$M_

The Antid💊te:""

https://t.co/eKdAAojQpe",postkneejerk,990,779,BULLISH
92,2015-10-13 04:57:16+00:00,@xInkayyy WE$T Coast the BE$T Coast! 💪😎💯,ItzJuaanzz,464,98,BULLISH
93,2015-10-13 08:06:37+00:00,TOᑌᔕ ᒪEᔕ ᒍOᑌᖇᔕ ᒍE ᔕᑌIᔕ ᕼᑌ$TᒪIᑎ 💥 https://t.co/JWMoEIAxMK,SweetAzHoney09,422,165,BULLISH
94,2015-10-13 02:25:58+00:00,RT @Plesac19: HOLY S@$T batman .... La Potencia (Cespedes) sends Citi Field into a frenzy ..... Monster 3 run HR and Amazins now lead 10-3.,3GPulley,307,769,BULLISH
95,2016-02-19 15:20:25+00:00,"Tanha Zinagi Ka Apna He Maza Hota He...

Do?$T.....

Na Kisi K Aane k Khoshi Na Kisi K Janey Ka Gham....

Sharyar shah",Stars_Club125,96,1,BULLISH
96,2016-02-19 00:45:23+00:00,To $ave the world all MU$T come together!,BrownSkinQ,369,228,BULLISH
97,2016-02-19 21:47:10+00:00,"K.TO Kinder Morgan Inc. Company Info
https://t.co/gMPzRcngZg

$K.TO $T $TQQQ $CPX.TO  #nasdaq #finance",IHPosts,3486,1998,NEUTRAL
98,2016-02-19 10:44:39+00:00,"$T Financials Updated Friday, February 19, 2016 04:59:22 AM $MUX $V $DGAZ $RXMD https://t.co/HGp4ScXZUX",IHNewsDesk,971,452,NEUTRAL
99,2016-03-01 00:21:05+00:00,"TNA Direxion Daily Small Cap Bull 3x Shares Company Info
https://t.co/o0nSOLOsaD

$TNA $EBAY $FB $T  #stock #invest",leahanneta,728,447,BULLISH
100,2016-03-01 16:12:06+00:00,SOAKING W$T WHITE GIRL looking for a daddy to please tonight ;) – 30 https://t.co/uD9rFNph1E,Makeitsimple23,139,60,NEUTRAL
101,2016-02-29 23:30:30+00:00,Listen to The Game by SHAWNNIEBEA$T #SoundCloud Slaps!! Check it out !! Share! Support ! @ShawnnieBEASTMT  https://t.co/1z9dABmxxG,RobbyyyRobb,867,837,NEUTRAL
102,2016-03-01 14:40:57+00:00,SFTW Investor long-term stock recommendation: $T AT&amp;T Inc (SS: 65) https://t.co/ajLDr7suct,Stocks_Week,1175,817,BULLISH
103,2016-03-01 19:36:50+00:00,Introducing The 6% Dividend Growth Portfolio https://t.co/ZqhiXwlf4K $ABBV $APU $D $EPD $FAX $GM $IBM $PFE $STAG $T $UTG $WPC,SeekingAlpha,83518,31,BULLISH
104,2016-03-01 20:51:30+00:00,Big build-up to $T video streaming roll out in Q4 as AT&amp;T leverages DTV acquisition vs. $VZ $DISH https://t.co/poxYzlrMWE,IBD_RKrause,702,54,BULLISH
105,2015-06-08 23:38:03+00:00,"GDXJ Market Vectors Junior Gold Miners Open
http://t.co/LELMoqt2Vp

$GDXJ $T $CCL $DAL #GDXJ #stockmarket #tradeideas",IHPosts2,13082,472,NEUTRAL
106,2015-06-09 10:09:59+00:00,RT @bosocial: RT bosocial: Weekly S&amp;P100 #Stocks Performance $MET $BAC $FDX $C $TWX $COF $AIG $USB $MS $ABBV $JPM $BK $GS $CAT $T $FB more@…,pajaroquiroga1,807,703,NEUTRAL
107,2015-06-09 04:35:04+00:00,"EA Electronic Arts, Inc. 52Wk High
http://t.co/gJVAvzGuT6

$EA $MU $T $HEDJ #EA #invest #stock",clayton_dd,507,492,BULLISH
108,2015-06-09 04:47:06+00:00,"T AT&amp;T, Inc. Company Info
http://t.co/UgIhTP4hEp

$T $TPAC $BIDU $NRI.TO #T #stocks #investing",PolgarStocks,665,499,NEUTRAL
109,2015-06-09 11:44:16+00:00,"AT&amp;T, Inc. (NYSE:T) Released Samsung Galaxy S6 Active- Merck &amp; Co. Inc ... $T http://t.co/M49Ql87Itb",stockwire24,1227,3,NEUTRAL
110,2015-06-09 01:33:14+00:00,"BABA Alibaba Group Holding Ltd. Market Cap
http://t.co/edl0JOCeUQ

$BABA $T $YOKU $CAT #BABA #investing #share",DennyT14,711,902,NEUTRAL
111,2015-06-09 18:03:08+00:00,RT @ThePxRcH: Listen to JxHN ft. EPG-007 SHIT by JxHN The BAPTi$T #np on #SoundCloud https://t.co/Yv0vBKzhsm,Pyrex_Rxn,745,827,NEUTRAL
112,2016-02-03 07:39:44+00:00,"RT @BigGwopa: Cleff Saucony - Threats (Shot by TOA$T) HD
#Smobb #Swalley  https://t.co/x0k8yhlodd",dayday_showtime,720,1118,NEUTRAL
113,2016-02-03 03:49:57+00:00,"💥NEW MUSIC💥
🎶L0$T 0n3s (R3M!X)🎶 
 #MiamiTalent Mastered  @iamdjlamont Lauryn HiLL Edit 
https://t.co/TpVMaSTFQn https://t.co/0iryGhdXE6",_JuJames,1018,1691,BULLISH
114,2016-02-03 07:16:31+00:00,"RT @docteurberiz: Tres bientôt la pochette de 1974  Mes d'abord 
₩0$T épisode #1 givenchy 
Empire Comfidantiel la semaine pro breyyy",soso_bgt,1,31,BULLISH
115,2016-02-03 05:15:53+00:00,We$T 🅱oast https://t.co/CRr9fWRls7,danzeloliver,562,643,BULLISH
116,2016-02-03 06:51:34+00:00,LO$T ¡N FOEVER : fallenfromgrac5 :D We invite u to J0IN our FREE iPh0ne 6s giveaway! Check bi0 for rules. Thx  https://t.co/SweyLY1ioV,ContestAndrew,317,31,BULLISH
117,2016-02-03 22:38:34+00:00,"RT @fortaleza_depre: INGRE$$O CARO, E$TÁDIO VAZIO.",Dayanbfec,72,175,NEUTRAL
118,2016-02-03 00:23:13+00:00,Track trending assets in 1 watchlist #FTSE100 $BNP $CMG $T $TRTC https://t.co/XVT4SHf368 https://t.co/WngVSJKxBH… https://t.co/fwKy9WsdO1,saminic15,619,1914,NEUTRAL
119,2016-02-20 08:05:10+00:00,"$C Investor Opinions Updated Saturday, February 20, 2016 02:59:22 AM $DVY $ATW $PG $T https://t.co/xQxumtQALt",langanstocks,375,143,NEUTRAL
120,2016-02-20 14:23:33+00:00,"T TJX Cos., Inc. Prev Close
https://t.co/KDDIEKp3Lk

$T $TUR $GOOG $TSLA  #invest #stocks",Emylers,599,449,NEUTRAL
121,2016-02-20 06:30:06+00:00,AINT SH$T CHANGE!!! https://t.co/MVebJK3Uzw,Pabloskywalkin,32049,986,BULLISH
122,2016-02-20 21:09:06+00:00,"$AG Financials Updated Saturday, February 20, 2016 3:59:25 PM $T $OIH $TVIX $CLF https://t.co/UIfRyCqI99",rosnerstocks,1279,141,NEUTRAL
123,2014-09-21 07:58:46+00:00,"Muskrane ki Adat B Kitni Mehngi Pari Hm ko..
     Dé$T
.
Bhula dia Sub Ne Sirf ye keh kr ke.
Tum to Akele B khush reh lete ho:ASIF MERAJI",hub_city_news,122,0,BULLISH
124,2014-09-21 03:13:24+00:00,I liked a @YouTube video from @skydoesminecraf http://t.co/HhRztMua08 Garry's Mod Murder : BE$T K1LL3R EVUR! (Funny Moments!),harley20051025,15,19,BULLISH
125,2014-09-20 18:20:57+00:00,Expired 3 x $T Sep 20 35.5C.  This was sold against 300 shares.,googoochips,3,12,BEARISH
126,2014-09-20 19:36:42+00:00,I liked a @YouTube video from @skydoesminecraf http://t.co/tWwQZthgQV Garry's Mod Murder : BE$T K1LL3R EVUR! (Funny Moments!),Kidanluck,12,39,BULLISH
127,2014-09-20 16:46:00+00:00,"KICKBACK TONIGHT @ THE REGENCY (ON THE LO$T)🎵 9PM , BOTTLES ON DECK BUT STILL #BYOB  🍸🍻, GAS TANK FULL BUT STILL #BYOW 💨OR SHOP WIT USS❗",_kingcynt,1540,1145,NEUTRAL
128,2015-08-05 10:10:32+00:00,"Utar Jaty Hai Kuch Log Dil Main is Qadar,

       ( Dì$T )

Jin Ko Dil Sy Nikalo To Jaan Nikal Jati Hai...

Follow Sindh_Times005",Aap_Ki_Pasand07,131,10,NEUTRAL
129,2015-08-05 21:14:26+00:00,Apple And Google Could Disrupt The Telecom Industry - http://t.co/6PDOFVYqXa $AAPL $GOOG $S $TMUS $T $XTL $IYZ,Dvolatility,9604,93,BULLISH
130,2015-08-05 15:16:12+00:00,$AAPL Trading at a P/E of 15 With Expectations for $T http://t.co/iuG02t33vi #DowSynergies #CursingEquitiesInDallas,MMarkMelly,69,416,BULLISH
131,2015-03-25 04:03:03+00:00,$T - AT&amp;T Invests More Than $50 Million Over Three-Year Period To Enhance Local Network In http://t.co/J3XfiG4aUX,NASDAQODUK,185,0,BULLISH
132,2015-03-25 10:24:35+00:00,Check out CARTOONE$T - http://t.co/f3J8RTlkTA,therealTOONEST,1097,684,NEUTRAL
133,2015-03-25 13:49:35+00:00,RT @mexvertek: ANGELO-NET-TEKNOLOJ-KOMUNYX-$TÝLLO-MEX-VER: Foram realizadas 120 campanhas de recall em 2014 http://t.co/qaRG0G9yaA,angelonetofical,166,924,BULLISH
134,2015-03-25 12:47:46+00:00,ANGELO-NET-TEKNOLOJ-KOMUNYX-$TÝLLO-MEX-VER: Foram realizadas 120 campanhas de recall em 2014 http://t.co/qaRG0G9yaA,mexvertek,679,1282,NEUTRAL
135,2015-03-25 15:03:30+00:00,@endeddstone D0|&lt;T0R      D€q!|_!/\/\     @/\/\@       |-|@$T@/\/\      Ç0|&lt;,SalihCanSahin1,1069,1480,BULLISH
136,2015-03-25 21:27:07+00:00,True balls. $AAPL $GOOG $INTC $MTW $CAT $X $C $CSCO $T $SE $WU $MU $WBA http://t.co/8mR4s08jCl http://t.co/47U8xAR4kK,royfberger,1441,768,NEUTRAL
